"COL0","COL1","COL2","COL3","COL4"
"24130042",395.00,35.00,225.00,130.00
"24130043",450.00,65.00,290.00,95.00
"24130044",265.00,25.00,175.00,65.00
"24130045",460.00,50.00,270.00,145.00
"24130046",640.00,100.00,415.00,125.00
"24130047",565.00,60.00,380.00,125.00
"24130048",630.00,65.00,355.00,215.00
"24130049",480.00,40.00,295.00,145.00
"24130050",530.00,75.00,310.00,140.00
"24130051",590.00,105.00,365.00,120.00
"24130052",250.00,25.00,160.00,55.00
"24130053",605.00,100.00,360.00,145.00
"24130054",400.00,40.00,260.00,90.00
"24130055",380.00,65.00,225.00,90.00
"24130056",445.00,55.00,270.00,120.00
"24130057",410.00,35.00,210.00,160.00
"24130058",435.00,50.00,260.00,130.00
"24130059",585.00,75.00,355.00,155.00
"24130060",325.00,50.00,220.00,55.00
"24130061",390.00,55.00,240.00,100.00
"24130062",415.00,60.00,230.00,115.00
"24130063",430.00,70.00,240.00,120.00
"24130064",315.00,60.00,200.00,55.00
"24130065",340.00,65.00,200.00,75.00
"24130066",320.00,55.00,210.00,55.00
"24130067",435.00,65.00,235.00,140.00
"24130068",380.00,45.00,235.00,95.00
"24130069",480.00,75.00,300.00,100.00
"24130070",740.00,80.00,405.00,260.00
"24130071",560.00,80.00,370.00,110.00
"24130072",480.00,80.00,300.00,100.00
"24130073",395.00,35.00,265.00,95.00
"24130074",515.00,60.00,320.00,130.00
"24130075",510.00,105.00,325.00,80.00
"24130076",430.00,85.00,265.00,80.00
"24130077",590.00,90.00,385.00,120.00
"24130078",490.00,70.00,295.00,125.00
"24130079",360.00,50.00,215.00,95.00
"24130080",425.00,40.00,270.00,120.00
"24130081",120.00,15.00,75.00,30.00
"24130082",405.00,65.00,245.00,95.00
"2414",21070.00,3100.00,12765.00,5210.00
"24140048",370.00,70.00,240.00,60.00
"24140049",410.00,40.00,240.00,130.00
"24140050",840.00,180.00,480.00,180.00
"24140051",485.00,105.00,320.00,65.00
"24140052",655.00,95.00,390.00,175.00
"24140053",390.00,95.00,240.00,55.00
"24140054",540.00,100.00,335.00,110.00
"24140055",370.00,65.00,225.00,85.00
"24140056",285.00,35.00,195.00,60.00
"24140057",395.00,50.00,275.00,70.00
"24140058",530.00,80.00,340.00,110.00
"24140059",470.00,70.00,255.00,140.00
"24140060",590.00,55.00,250.00,280.00
"24140061",555.00,105.00,320.00,130.00
"24140062",525.00,80.00,335.00,115.00
"24140063",400.00,60.00,240.00,95.00
"24140064",540.00,70.00,340.00,135.00
"24140065",,,,
"24140066",460.00,65.00,270.00,125.00
"24140067",370.00,55.00,230.00,85.00
"24140068",460.00,65.00,280.00,115.00
"24140069",515.00,80.00,290.00,145.00
"24140070",620.00,80.00,380.00,155.00
"24140071",570.00,90.00,320.00,165.00
"24140072",400.00,60.00,255.00,80.00
"24140073",610.00,75.00,375.00,160.00
"24140074",400.00,45.00,210.00,140.00
"24140075",590.00,95.00,365.00,130.00
"24140076",375.00,50.00,250.00,75.00
"24140077",340.00,40.00,205.00,100.00
"24140078",395.00,50.00,245.00,100.00
"24140079",550.00,100.00,390.00,65.00
"24140080",340.00,40.00,215.00,80.00
"24140081",340.00,55.00,230.00,55.00
"24140082",455.00,65.00,240.00,150.00
"24140083",420.00,30.00,270.00,125.00
"24140084",475.00,60.00,285.00,135.00
"24140085",460.00,25.00,200.00,235.00
"24140086",620.00,100.00,415.00,105.00
"24140087",530.00,110.00,320.00,110.00
"24140088",480.00,65.00,270.00,140.00
"24140089",355.00,55.00,240.00,55.00
"24140090",335.00,50.00,225.00,60.00
"24140091",560.00,85.00,355.00,120.00
"24140092",670.00,70.00,400.00,200.00
"24140093",,,,
"24140094",,,,
"2415",15510.00,2130.00,9420.00,3965.00
"24150028",205.00,10.00,120.00,75.00
"24150029",385.00,45.00,230.00,110.00
"24150030",510.00,75.00,275.00,160.00
"24150031",340.00,30.00,190.00,120.00
"24150032",360.00,50.00,215.00,95.00
"24150033",335.00,40.00,200.00,95.00
"24150034",370.00,45.00,210.00,110.00
"24150035",430.00,60.00,265.00,100.00
"24150036",300.00,35.00,180.00,80.00
"24150037",595.00,75.00,375.00,140.00
"24150038",565.00,70.00,375.00,115.00
"24150039",620.00,75.00,355.00,195.00
"24150040",530.00,75.00,325.00,130.00
"24150041",560.00,25.00,270.00,265.00
"24150042",515.00,30.00,330.00,155.00
"24150043",520.00,25.00,315.00,170.00
"24150044",445.00,80.00,280.00,90.00
"24150045",910.00,215.00,615.00,80.00
"24150046",500.00,90.00,310.00,100.00
"24150047",350.00,50.00,220.00,75.00
"24150048",640.00,70.00,360.00,210.00
"24150049",610.00,95.00,380.00,135.00
"24150050",870.00,170.00,590.00,110.00
"24150051",400.00,50.00,250.00,100.00
"24150052",475.00,50.00,230.00,195.00
"24150053",445.00,50.00,290.00,105.00
"24150054",450.00,55.00,245.00,150.00
"24150055",455.00,90.00,280.00,85.00
"24150056",370.00,40.00,255.00,75.00
"24150057",65.00,5.00,30.00,30.00
"24150058",130.00,10.00,85.00,35.00
"24150059",490.00,85.00,290.00,120.00
"24150060",395.00,80.00,250.00,75.00
"24150061",395.00,75.00,240.00,80.00
"2416",12995.00,1720.00,7700.00,3575.00
"24160029",460.00,65.00,290.00,100.00
"24160030",670.00,110.00,445.00,115.00
"24160031",495.00,80.00,295.00,130.00
"24160032",440.00,65.00,260.00,110.00
"24160033",440.00,75.00,270.00,95.00
"24160034",610.00,90.00,380.00,140.00
"24160035",,,,
"24160036",800.00,90.00,400.00,305.00
"24160037",720.00,100.00,445.00,175.00
"24160038",420.00,35.00,230.00,155.00
"24160039",965.00,180.00,615.00,165.00
"24160040",395.00,55.00,210.00,120.00
"24160041",600.00,60.00,335.00,210.00
"24160042",600.00,95.00,345.00,165.00
"24160043",500.00,60.00,295.00,145.00
"24160044",590.00,90.00,380.00,120.00
"24160045",600.00,105.00,350.00,140.00
"24160046",735.00,85.00,405.00,240.00
"24160047",415.00,40.00,210.00,170.00
"24160048",395.00,40.00,220.00,130.00
"24160049",335.00,15.00,170.00,150.00
"24160050",815.00,100.00,505.00,210.00
"24160051",370.00,25.00,230.00,115.00
"24160052",575.00,60.00,345.00,170.00
"2417",17795.00,2485.00,10815.00,4500.00
"24170032",445.00,60.00,265.00,115.00
"24170033",470.00,65.00,285.00,125.00
"24170034",635.00,55.00,370.00,210.00
"24170035",795.00,140.00,480.00,170.00
"24170036",570.00,75.00,300.00,195.00
"24170037",460.00,45.00,280.00,140.00
"24170038",450.00,70.00,265.00,120.00
"24170039",490.00,85.00,320.00,80.00
"24170040",680.00,120.00,425.00,135.00
"24170041",795.00,100.00,475.00,215.00
"24170042",425.00,55.00,285.00,85.00
"24170043",585.00,85.00,355.00,140.00
"24170044",555.00,95.00,355.00,105.00
"24170045",465.00,55.00,330.00,80.00
"24170046",640.00,110.00,390.00,135.00
"24170047",665.00,120.00,385.00,160.00
"24170048",495.00,45.00,250.00,195.00
"24170049",715.00,90.00,425.00,200.00
"24170050",555.00,65.00,350.00,140.00
"24170051",670.00,115.00,415.00,145.00
"24170052",590.00,80.00,360.00,150.00
"24170053",360.00,50.00,230.00,80.00
"24170054",375.00,60.00,245.00,70.00
"24170055",430.00,60.00,215.00,155.00
"24170056",470.00,65.00,285.00,120.00
"24170057",390.00,50.00,225.00,110.00
"24170058",455.00,50.00,300.00,95.00
"24170059",430.00,60.00,260.00,110.00
"24170060",455.00,70.00,255.00,130.00
"24170061",355.00,25.00,230.00,90.00
"24170062",335.00,40.00,205.00,90.00
"24170063",370.00,55.00,225.00,90.00
"24170064",280.00,30.00,170.00,75.00
"24170065",510.00,65.00,320.00,120.00
"24170066",425.00,50.00,275.00,105.00
"2418",22700.00,3055.00,13765.00,5880.00
"24180039",145.00,15.00,75.00,55.00
"24180040",555.00,70.00,290.00,195.00
"24180041",470.00,70.00,300.00,100.00
"24180042",480.00,80.00,295.00,100.00
"24180043",560.00,115.00,350.00,95.00
"24180044",560.00,80.00,345.00,140.00
"24180045",520.00,115.00,335.00,70.00
"24180046",430.00,55.00,270.00,105.00
"24180047",610.00,115.00,380.00,115.00
"24180048",665.00,120.00,385.00,150.00
"24180049",650.00,80.00,435.00,135.00
"24180050",615.00,85.00,405.00,130.00
"24180051",590.00,75.00,420.00,100.00
"24180052",440.00,55.00,280.00,100.00
"24180053",355.00,55.00,210.00,85.00
"24180054",705.00,110.00,440.00,155.00
"24180055",635.00,65.00,365.00,205.00
"24180056",495.00,60.00,315.00,120.00
"24180057",500.00,55.00,310.00,135.00
"24180058",430.00,60.00,265.00,110.00
"24180059",470.00,35.00,305.00,135.00
"24180060",435.00,45.00,275.00,115.00
"24180061",385.00,30.00,220.00,135.00
"24180062",475.00,45.00,295.00,130.00
"24180063",455.00,30.00,200.00,220.00
"24180064",490.00,35.00,195.00,265.00
"24180065",485.00,30.00,190.00,260.00
"24180066",420.00,75.00,265.00,80.00
"24180067",485.00,95.00,305.00,95.00
"24180068",535.00,100.00,350.00,85.00
"24180069",650.00,120.00,420.00,110.00
"24180070",440.00,70.00,245.00,125.00
"24180071",520.00,85.00,305.00,130.00
"24180072",515.00,65.00,300.00,150.00
"24180073",520.00,85.00,305.00,130.00
"24180074",425.00,50.00,305.00,65.00
"24180075",395.00,55.00,240.00,100.00
"24180076",320.00,25.00,215.00,75.00
"24180077",410.00,45.00,230.00,130.00
"24180078",375.00,50.00,230.00,100.00
"24180079",540.00,55.00,330.00,155.00
"24180080",470.00,75.00,280.00,115.00
"24180081",280.00,35.00,175.00,75.00
"24180082",415.00,45.00,245.00,120.00
"24180083",185.00,20.00,105.00,55.00
"24180084",335.00,40.00,205.00,90.00
"24180085",335.00,35.00,220.00,80.00
"24180086",540.00,55.00,320.00,160.00
"2419",37230.00,6390.00,23040.00,7800.00
"24190046",550.00,85.00,310.00,160.00
"24190047",505.00,90.00,335.00,80.00
"24190048",440.00,80.00,285.00,80.00
"24190049",550.00,75.00,320.00,155.00
"24190050",825.00,125.00,490.00,210.00
"24190051",845.00,170.00,510.00,165.00
"24190052",480.00,85.00,300.00,95.00
"24190053",1080.00,205.00,495.00,380.00
"24190054",540.00,90.00,365.00,85.00
"24190055",775.00,150.00,560.00,65.00
"24190056",565.00,90.00,290.00,180.00
"24190057",620.00,130.00,400.00,90.00
"24190058",435.00,75.00,300.00,70.00
"24190059",365.00,75.00,220.00,70.00
"24190060",425.00,75.00,255.00,95.00
"24190061",580.00,125.00,390.00,65.00
"24190062",780.00,145.00,500.00,140.00
"24190063",355.00,65.00,240.00,45.00
"24190064",495.00,90.00,295.00,115.00
"24190065",740.00,140.00,445.00,165.00
"24190066",545.00,105.00,335.00,100.00
"24190067",615.00,100.00,390.00,125.00
"24190068",385.00,50.00,255.00,85.00
"24190069",600.00,85.00,350.00,170.00
"24190070",785.00,175.00,540.00,75.00
"24190071",470.00,75.00,255.00,140.00
"24190072",525.00,70.00,355.00,100.00
"24190073",560.00,70.00,325.00,170.00
"24190074",730.00,110.00,460.00,155.00
"24190075",1165.00,300.00,740.00,130.00
"24190076",555.00,80.00,395.00,75.00
"24190077",405.00,75.00,260.00,75.00
"24190078",755.00,135.00,500.00,120.00
"24190079",740.00,115.00,415.00,210.00
"24190080",1110.00,265.00,690.00,145.00
"24190081",565.00,90.00,335.00,140.00
"24190082",715.00,140.00,510.00,65.00
"24190083",1730.00,450.00,1095.00,185.00
"24190084",500.00,60.00,340.00,95.00
"24190085",520.00,90.00,330.00,100.00
"24190086",450.00,75.00,300.00,75.00
"24190087",550.00,65.00,315.00,170.00
"24190088",365.00,50.00,250.00,65.00
"24190089",500.00,85.00,330.00,80.00
"24190090",475.00,60.00,300.00,115.00
"24190091",515.00,95.00,315.00,105.00
"24190092",470.00,25.00,165.00,280.00
"24190093",370.00,40.00,240.00,90.00
"24190094",400.00,40.00,240.00,120.00
"24190095",390.00,35.00,250.00,105.00
"24190096",325.00,20.00,200.00,105.00
"24190097",490.00,75.00,320.00,105.00
"24190098",505.00,75.00,280.00,150.00
"24190099",490.00,70.00,295.00,125.00
"24190100",350.00,40.00,215.00,90.00
"24190101",390.00,65.00,240.00,85.00
"24190102",560.00,95.00,340.00,125.00
"24190103",510.00,75.00,315.00,125.00
"24190104",610.00,105.00,390.00,110.00
"24190105",715.00,125.00,425.00,160.00
"24190106",755.00,125.00,480.00,155.00
"24190107",480.00,45.00,285.00,150.00
"24190108",645.00,105.00,375.00,165.00
"2420",7080.00,970.00,4240.00,1870.00
"24200011",525.00,65.00,315.00,145.00
"24200012",450.00,50.00,285.00,115.00
"24200013",210.00,25.00,135.00,45.00
"24200014",850.00,100.00,515.00,235.00
"24200015",990.00,140.00,565.00,285.00
"24200016",540.00,80.00,365.00,95.00
"24200017",1120.00,155.00,650.00,320.00
"24200018",480.00,80.00,250.00,155.00
"24200019",865.00,135.00,550.00,180.00
"24200020",485.00,65.00,290.00,130.00
"24200021",550.00,70.00,315.00,165.00
"2421",28200.00,4825.00,17850.00,5530.00
"24210038",,,,
"24210039",525.00,85.00,315.00,125.00
"24210040",,,,
"24210041",395.00,40.00,265.00,95.00
"24210042",555.00,90.00,360.00,105.00
"24210043",770.00,115.00,515.00,140.00
"24210044",990.00,160.00,680.00,155.00
"24210045",735.00,105.00,455.00,170.00
"24210046",750.00,110.00,480.00,155.00
"24210047",680.00,70.00,465.00,145.00
"24210048",1320.00,170.00,660.00,485.00
"24210049",615.00,65.00,380.00,165.00
"24210050",525.00,65.00,360.00,105.00
"24210051",615.00,120.00,385.00,115.00
"24210052",505.00,85.00,325.00,90.00
"24210053",475.00,55.00,255.00,165.00
"24210054",465.00,85.00,300.00,80.00
"24210055",,,,
"24210056",670.00,75.00,380.00,220.00
"24210057",395.00,40.00,215.00,140.00
"24210058",670.00,120.00,395.00,155.00
"24210059",670.00,105.00,440.00,125.00
"24210060",475.00,55.00,285.00,130.00
"24210061",1230.00,255.00,775.00,195.00
"24210062",465.00,65.00,300.00,90.00
"24210063",545.00,90.00,360.00,90.00
"24210064",430.00,45.00,240.00,145.00
"24210065",610.00,140.00,410.00,65.00
"24210066",450.00,75.00,285.00,90.00
"24210067",400.00,50.00,205.00,145.00
"24210068",805.00,180.00,550.00,70.00
"24210069",385.00,40.00,275.00,70.00
"24210070",500.00,80.00,275.00,145.00
"24210071",735.00,155.00,480.00,100.00
"24210072",740.00,110.00,500.00,125.00
"24210073",530.00,80.00,390.00,55.00
"24210074",1460.00,385.00,960.00,110.00
"24210075",1465.00,375.00,920.00,175.00
"24210076",1745.00,480.00,1160.00,110.00
"24210077",415.00,60.00,240.00,110.00
"24210078",340.00,60.00,185.00,100.00
"24210079",330.00,45.00,225.00,60.00
"24210080",1175.00,145.00,805.00,225.00
"24210081",650.00,95.00,395.00,155.00
"2422",43485.00,10435.00,28950.00,4100.00
"24220036",,,,
"24220037",550.00,80.00,385.00,90.00
"24220038",1755.00,355.00,1250.00,150.00
"24220039",1130.00,265.00,775.00,95.00
"24220040",685.00,110.00,485.00,90.00
"24220041",640.00,160.00,420.00,55.00
"24220042",925.00,195.00,625.00,110.00
"24220043",585.00,95.00,405.00,85.00
"24220044",755.00,140.00,505.00,110.00
"24220045",1230.00,290.00,835.00,105.00
"24220046",585.00,105.00,425.00,55.00
"24220047",2150.00,665.00,1380.00,100.00
"24220048",895.00,200.00,585.00,110.00
"24220049",855.00,215.00,570.00,70.00
"24220050",680.00,155.00,465.00,60.00
"24220051",1145.00,295.00,735.00,120.00
"24220052",440.00,75.00,300.00,65.00
"24220053",465.00,100.00,320.00,50.00
"24220055",515.00,70.00,320.00,125.00
"24220056",420.00,85.00,285.00,50.00
"24220057",1640.00,390.00,1125.00,120.00
"24220058",,,,
"24220059",570.00,110.00,385.00,70.00
"24220060",585.00,130.00,395.00,55.00
"24220061",1155.00,225.00,790.00,135.00
"24220062",2490.00,780.00,1590.00,125.00
"24220063",325.00,75.00,195.00,50.00
"24220064",1300.00,365.00,830.00,100.00
"24220065",850.00,230.00,545.00,75.00
"24220066",650.00,125.00,460.00,70.00
"24220067",500.00,180.00,295.00,20.00
"24220068",2655.00,825.00,1730.00,100.00
"24220069",260.00,20.00,155.00,90.00
"24220070",1000.00,165.00,640.00,190.00
"24220071",965.00,225.00,625.00,110.00
"24220072",915.00,225.00,615.00,75.00
"24220073",820.00,195.00,545.00,75.00
"24220074",670.00,130.00,410.00,130.00
"24220075",485.00,80.00,330.00,70.00
"24220076",490.00,95.00,295.00,100.00
"24220077",1145.00,275.00,770.00,100.00
"24220078",2165.00,540.00,1455.00,170.00
"24220079",1025.00,265.00,680.00,75.00
"24220080",1100.00,260.00,785.00,55.00
"24220081",575.00,95.00,390.00,90.00
"24220082",375.00,90.00,240.00,40.00
"24220083",495.00,150.00,330.00,15.00
"24220084",420.00,95.00,325.00,0.00
"24220085",415.00,175.00,240.00,0.00
"24220086",,,,
"24220087",1070.00,270.00,720.00,85.00
"2423",569715.00,81000.00,372105.00,116615.00
"24230001",790.00,130.00,575.00,85.00
"24230002",715.00,135.00,525.00,60.00
"24230003",470.00,80.00,330.00,60.00
"24230004",735.00,110.00,535.00,90.00
"24230005",1060.00,240.00,725.00,100.00
"24230006",540.00,90.00,380.00,70.00
"24230007",1330.00,295.00,895.00,135.00
"24230008",525.00,80.00,350.00,100.00
"24230009",370.00,65.00,265.00,40.00
"24230010",480.00,50.00,345.00,80.00
"24230011",420.00,110.00,255.00,65.00
"24230012",530.00,70.00,365.00,100.00
"24230013",560.00,95.00,390.00,65.00
"24230014",470.00,55.00,350.00,60.00
"24230015",470.00,80.00,315.00,75.00
"24230016",330.00,55.00,205.00,65.00
"24230017",470.00,45.00,250.00,175.00
"24230018",305.00,40.00,170.00,85.00
"24230019",385.00,45.00,220.00,120.00
"24230020",560.00,110.00,400.00,50.00
"24230021",465.00,75.00,355.00,40.00
"24230022",445.00,65.00,350.00,30.00
"24230023",645.00,105.00,485.00,50.00
"24230024",480.00,80.00,375.00,25.00
"24230025",590.00,90.00,455.00,50.00
"24230026",330.00,60.00,220.00,50.00
"24230027",4360.00,895.00,3015.00,450.00
"24230028",1390.00,90.00,780.00,510.00
"24230029",915.00,25.00,505.00,390.00
"24230030",555.00,70.00,290.00,190.00
"24230031",580.00,55.00,440.00,85.00
"24230032",445.00,45.00,275.00,120.00
"24230033",805.00,105.00,585.00,115.00
"24230034",585.00,35.00,210.00,335.00
"24230035",435.00,75.00,285.00,80.00
"24230036",555.00,70.00,370.00,115.00
"24230037",610.00,100.00,390.00,125.00
"24230038",540.00,65.00,385.00,95.00
"24230039",385.00,30.00,270.00,80.00
"24230040",580.00,55.00,300.00,225.00
"24230041",500.00,70.00,345.00,80.00
"24230042",500.00,60.00,325.00,115.00
"24230043",570.00,70.00,405.00,100.00
"24230044",695.00,135.00,450.00,115.00
"24230045",440.00,35.00,195.00,210.00
"24230046",580.00,45.00,285.00,250.00
"24230047",450.00,70.00,250.00,130.00
"24230048",515.00,80.00,310.00,125.00
"24230049",320.00,35.00,205.00,80.00
"24230050",450.00,35.00,310.00,110.00
"24230051",465.00,55.00,315.00,100.00
"24230052",545.00,80.00,325.00,145.00
"24230053",855.00,180.00,540.00,135.00
"24230054",320.00,35.00,195.00,90.00
"24230055",365.00,45.00,210.00,110.00
"24230056",355.00,50.00,165.00,140.00
"24230057",305.00,35.00,205.00,65.00
"24230058",630.00,90.00,375.00,165.00
"24230059",475.00,70.00,320.00,85.00
"24230060",620.00,85.00,420.00,115.00
"24230061",405.00,60.00,250.00,100.00
"24230062",310.00,40.00,170.00,100.00
"24230063",335.00,40.00,200.00,90.00
"24230064",425.00,50.00,265.00,120.00
"24230065",1200.00,225.00,815.00,160.00
"24230066",355.00,35.00,250.00,70.00
"24230067",1045.00,95.00,585.00,365.00
"24230068",540.00,90.00,350.00,105.00
"24230069",580.00,100.00,385.00,100.00
"24230070",430.00,35.00,290.00,100.00
"24230071",485.00,45.00,315.00,130.00
"24230072",365.00,25.00,250.00,90.00
"24230073",455.00,45.00,310.00,95.00
"24230074",435.00,60.00,270.00,110.00
"24230075",720.00,45.00,260.00,415.00
"24230076",1990.00,250.00,1320.00,425.00
"24230077",735.00,140.00,505.00,95.00
"24230078",640.00,90.00,450.00,100.00
"24230079",455.00,90.00,315.00,50.00
"24230080",565.00,70.00,375.00,125.00
"24230081",580.00,110.00,385.00,85.00
"24230082",390.00,50.00,285.00,60.00
"24230083",415.00,50.00,255.00,105.00
"24230084",420.00,55.00,295.00,70.00
"24230085",430.00,45.00,330.00,45.00
"24230086",445.00,50.00,360.00,35.00
"24230087",590.00,75.00,470.00,45.00
"24230088",845.00,135.00,615.00,90.00
"24230089",610.00,85.00,430.00,95.00
"24230090",845.00,160.00,605.00,75.00
"24230091",455.00,75.00,350.00,30.00
"24230092",565.00,95.00,385.00,80.00
"24230093",555.00,100.00,400.00,55.00
"24230094",590.00,95.00,415.00,80.00
"24230095",580.00,85.00,415.00,85.00
"24230096",520.00,110.00,365.00,45.00
"24230097",440.00,70.00,285.00,80.00
"24230098",335.00,60.00,230.00,40.00
"24230099",340.00,40.00,270.00,25.00
"24230100",920.00,180.00,660.00,85.00
"24230101",450.00,40.00,330.00,75.00
"24230102",425.00,70.00,310.00,50.00
"24230103",345.00,40.00,230.00,75.00
"24230104",430.00,80.00,275.00,75.00
"24230105",505.00,65.00,330.00,110.00
"24230106",455.00,65.00,310.00,80.00
"24230107",485.00,65.00,275.00,145.00
"24230108",620.00,70.00,390.00,160.00
"24230109",455.00,50.00,320.00,85.00
"24230110",500.00,30.00,295.00,175.00
"24230111",440.00,45.00,310.00,80.00
"24230112",335.00,25.00,230.00,75.00
"24230113",490.00,50.00,320.00,115.00
"24230115",820.00,70.00,430.00,330.00
"24230116",335.00,40.00,250.00,50.00
"24230117",385.00,40.00,265.00,75.00
"24230118",480.00,85.00,330.00,70.00
"24230119",450.00,60.00,295.00,95.00
"24230120",385.00,45.00,290.00,50.00
"24230121",595.00,70.00,370.00,160.00
"24230122",405.00,35.00,325.00,50.00
"24230123",415.00,55.00,305.00,55.00
"24230124",500.00,35.00,300.00,170.00
"24230125",565.00,55.00,405.00,95.00
"24230126",615.00,75.00,475.00,60.00
"24230127",605.00,75.00,420.00,115.00
"24230128",540.00,65.00,405.00,70.00
"24230129",580.00,65.00,435.00,85.00
"24230130",510.00,50.00,400.00,65.00
"24230131",405.00,55.00,290.00,60.00
"24230132",400.00,30.00,235.00,135.00
"24230133",345.00,30.00,245.00,70.00
"24230134",415.00,70.00,285.00,65.00
"24230135",530.00,55.00,395.00,80.00
"24230136",420.00,60.00,310.00,55.00
"24230137",460.00,65.00,340.00,50.00
"24230138",495.00,60.00,385.00,45.00
"24230139",430.00,40.00,340.00,50.00
"24230140",490.00,60.00,380.00,45.00
"24230141",495.00,55.00,370.00,70.00
"24230142",495.00,75.00,370.00,55.00
"24230143",600.00,50.00,430.00,120.00
"24230144",560.00,60.00,435.00,75.00
"24230145",520.00,55.00,385.00,80.00
"24230146",420.00,45.00,325.00,50.00
"24230147",855.00,90.00,440.00,320.00
"24230148",565.00,40.00,460.00,75.00
"24230149",605.00,75.00,430.00,95.00
"24230150",500.00,45.00,360.00,90.00
"24230151",600.00,50.00,450.00,95.00
"24230152",605.00,45.00,365.00,195.00
"24230153",450.00,50.00,360.00,40.00
"24230154",550.00,25.00,380.00,145.00
"24230155",730.00,40.00,555.00,135.00
"24230158",530.00,90.00,400.00,40.00
"24230159",730.00,110.00,560.00,55.00
"24230160",525.00,15.00,460.00,50.00
"24230161",675.00,50.00,515.00,110.00
"24230162",540.00,30.00,365.00,145.00
"24230163",540.00,35.00,265.00,250.00
"24230164",470.00,50.00,365.00,50.00
"24230165",775.00,130.00,570.00,80.00
"24230166",680.00,70.00,545.00,65.00
"24230167",485.00,20.00,290.00,170.00
"24230168",805.00,65.00,550.00,190.00
"24230169",760.00,30.00,600.00,125.00
"24230170",530.00,60.00,430.00,30.00
"24230171",550.00,55.00,460.00,40.00
"24230172",480.00,35.00,400.00,50.00
"24230173",820.00,55.00,700.00,60.00
"24230174",500.00,50.00,410.00,45.00
"24230175",540.00,35.00,450.00,55.00
"24230176",555.00,40.00,460.00,50.00
"24230177",865.00,115.00,490.00,260.00
"24230178",485.00,40.00,365.00,80.00
"24230179",910.00,15.00,205.00,690.00
"24230180",495.00,55.00,405.00,40.00
"24230181",500.00,20.00,270.00,210.00
"24230182",665.00,25.00,305.00,330.00
"24230183",605.00,70.00,420.00,120.00
"24230185",445.00,25.00,245.00,175.00
"24230188",365.00,20.00,280.00,70.00
"24230189",430.00,40.00,325.00,65.00
"24230190",610.00,110.00,435.00,70.00
"24230191",760.00,75.00,615.00,70.00
"24230192",600.00,20.00,280.00,300.00
"24230193",535.00,80.00,380.00,75.00
"24230194",440.00,30.00,350.00,60.00
"24230195",365.00,35.00,265.00,70.00
"24230196",495.00,65.00,375.00,50.00
"24230197",435.00,30.00,320.00,85.00
"24230198",710.00,15.00,215.00,480.00
"24230199",560.00,60.00,395.00,100.00
"24230200",410.00,25.00,365.00,15.00
"24230201",455.00,30.00,320.00,105.00
"24230202",465.00,45.00,355.00,55.00
"24230203",415.00,35.00,320.00,60.00
"24230204",1185.00,55.00,275.00,855.00
"24230206",1045.00,35.00,280.00,730.00
"24230208",510.00,65.00,380.00,70.00
"24230209",555.00,90.00,370.00,95.00
"24230210",465.00,70.00,310.00,90.00
"24230211",380.00,65.00,280.00,35.00
"24230212",1020.00,80.00,590.00,350.00
"24230215",1245.00,115.00,685.00,445.00
"24230216",580.00,80.00,400.00,95.00
"24230217",660.00,90.00,505.00,65.00
"24230218",585.00,70.00,425.00,90.00
"24230219",625.00,110.00,385.00,135.00
"24230220",510.00,95.00,300.00,115.00
"24230221",585.00,40.00,205.00,345.00
"24230222",365.00,45.00,205.00,115.00
"24230223",435.00,40.00,275.00,120.00
"24230224",600.00,60.00,285.00,255.00
"24230225",465.00,85.00,290.00,90.00
"24230226",465.00,55.00,320.00,90.00
"24230227",605.00,120.00,380.00,105.00
"24230228",435.00,50.00,290.00,90.00
"24230229",475.00,70.00,305.00,105.00
"24230230",445.00,75.00,280.00,95.00
"24230231",570.00,90.00,375.00,105.00
"24230232",420.00,55.00,270.00,95.00
"24230233",555.00,110.00,320.00,120.00
"24230234",310.00,15.00,145.00,150.00
"24230235",465.00,75.00,290.00,105.00
"24230236",300.00,50.00,180.00,75.00
"24230237",475.00,75.00,310.00,95.00
"24230238",370.00,65.00,215.00,90.00
"24230239",560.00,55.00,340.00,165.00
"24230240",620.00,115.00,450.00,50.00
"24230241",335.00,35.00,210.00,80.00
"24230242",465.00,55.00,255.00,155.00
"24230243",395.00,55.00,240.00,95.00
"24230246",970.00,70.00,690.00,215.00
"24230247",160.00,5.00,60.00,90.00
"24230248",705.00,55.00,440.00,210.00
"24230249",575.00,30.00,335.00,210.00
"24230250",1120.00,5.00,345.00,770.00
"24230251",660.00,20.00,355.00,280.00
"24230252",490.00,50.00,350.00,80.00
"24230253",625.00,20.00,570.00,35.00
"24230254",575.00,10.00,565.00,10.00
"24230255",405.00,5.00,385.00,15.00
"24230259",665.00,20.00,565.00,85.00
"24230260",875.00,60.00,420.00,395.00
"24230261",425.00,30.00,360.00,35.00
"24230262",615.00,75.00,475.00,60.00
"24230263",840.00,45.00,440.00,360.00
"24230264",745.00,85.00,575.00,85.00
"24230265",320.00,50.00,225.00,40.00
"24230266",425.00,35.00,275.00,120.00
"24230267",550.00,55.00,400.00,95.00
"24230270",920.00,30.00,365.00,520.00
"24230271",380.00,50.00,270.00,60.00
"24230272",450.00,40.00,290.00,120.00
"24230273",850.00,85.00,560.00,205.00
"24230274",450.00,25.00,280.00,145.00
"24230275",910.00,185.00,525.00,200.00
"24230276",410.00,35.00,250.00,130.00
