"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24"
"4620903.11",1275.00,1110.00,255.00,855.00,5.00,160.00,145.00,15.00,3820.00,3760.00,1070.00,2690.00,65.00,3820.00,3685.00,100.00,30.00,1270.00,1100.00,165.00,0.00,1265.00,1205.00,65.00
"4620903.12",2140.00,1740.00,500.00,1240.00,15.00,385.00,370.00,15.00,6060.00,5975.00,1730.00,4250.00,85.00,6060.00,5805.00,250.00,10.00,2145.00,1965.00,180.00,0.00,2140.00,2000.00,145.00
"4620903.13",975.00,800.00,350.00,450.00,10.00,165.00,140.00,20.00,2610.00,2595.00,555.00,2040.00,15.00,2605.00,2540.00,65.00,0.00,975.00,875.00,100.00,0.00,945.00,830.00,115.00
"4620903.14",750.00,600.00,265.00,340.00,10.00,140.00,125.00,20.00,1925.00,1895.00,400.00,1500.00,30.00,1930.00,1875.00,55.00,0.00,735.00,685.00,55.00,0.00,720.00,640.00,80.00
"4620904.02",1990.00,1325.00,560.00,760.00,15.00,645.00,590.00,60.00,4650.00,4620.00,910.00,3715.00,20.00,4645.00,4495.00,150.00,0.00,2030.00,1310.00,720.00,0.00,2030.00,1605.00,420.00
"4620904.03",1830.00,1375.00,415.00,965.00,10.00,445.00,415.00,35.00,4720.00,4690.00,1130.00,3560.00,30.00,4720.00,4535.00,175.00,0.00,1825.00,1450.00,375.00,0.00,1795.00,1610.00,190.00
"4620904.04",1290.00,1070.00,410.00,655.00,5.00,210.00,195.00,15.00,3490.00,3440.00,800.00,2645.00,50.00,3485.00,3375.00,105.00,0.00,1275.00,1185.00,90.00,0.00,1275.00,1200.00,70.00
"4620904.05",1585.00,1160.00,525.00,635.00,15.00,415.00,380.00,30.00,3840.00,3800.00,770.00,3025.00,45.00,3840.00,3685.00,160.00,0.00,1590.00,1210.00,380.00,0.00,1590.00,1375.00,210.00
"4620904.06",1470.00,1275.00,435.00,840.00,10.00,180.00,165.00,20.00,4150.00,4095.00,960.00,3140.00,65.00,4155.00,3960.00,185.00,10.00,1440.00,1395.00,40.00,0.00,1440.00,1360.00,80.00
"4620926.01",2160.00,1410.00,630.00,775.00,15.00,735.00,670.00,70.00,4880.00,4855.00,960.00,3895.00,20.00,4875.00,4690.00,190.00,0.00,2160.00,1390.00,770.00,0.00,2160.00,1675.00,480.00
"4620926.02",1910.00,1330.00,600.00,730.00,30.00,555.00,525.00,30.00,4520.00,4480.00,915.00,3565.00,35.00,4515.00,4335.00,180.00,0.00,1910.00,1585.00,320.00,0.00,1895.00,1535.00,360.00
"4620929.01",1550.00,1115.00,485.00,635.00,10.00,430.00,395.00,30.00,3835.00,3760.00,815.00,2945.00,75.00,3830.00,3625.00,195.00,15.00,1560.00,1315.00,245.00,0.00,1555.00,1305.00,250.00
"4620929.02",1705.00,1365.00,460.00,905.00,25.00,320.00,290.00,25.00,4585.00,4535.00,1175.00,3355.00,55.00,4585.00,4380.00,205.00,0.00,1695.00,1545.00,150.00,0.00,1695.00,1460.00,240.00
"4620930.02",3910.00,2625.00,1190.00,1435.00,30.00,1255.00,1180.00,75.00,8880.00,8790.00,1895.00,6895.00,90.00,8880.00,8515.00,355.00,15.00,3910.00,3065.00,840.00,0.00,3900.00,3375.00,525.00
"4620930.03",965.00,810.00,375.00,430.00,15.00,145.00,130.00,15.00,2620.00,2570.00,550.00,2020.00,50.00,2615.00,2410.00,210.00,0.00,960.00,925.00,35.00,0.00,945.00,875.00,70.00
"4620930.04",2630.00,1905.00,855.00,1055.00,30.00,695.00,660.00,35.00,6530.00,6485.00,1380.00,5105.00,45.00,6525.00,6160.00,355.00,10.00,2635.00,2155.00,485.00,0.00,2630.00,2260.00,375.00
"4621000.00",2165.00,1510.00,560.00,945.00,20.00,635.00,575.00,65.00,5315.00,5270.00,1350.00,3925.00,45.00,5310.00,5180.00,125.00,0.00,2165.00,1320.00,845.00,0.00,2165.00,1735.00,440.00
"4621001.00",1230.00,920.00,365.00,560.00,25.00,285.00,255.00,35.00,3195.00,3155.00,675.00,2475.00,40.00,3195.00,3110.00,85.00,0.00,1230.00,1055.00,175.00,0.00,1215.00,975.00,235.00
"4621002.00",2390.00,1720.00,750.00,965.00,20.00,655.00,605.00,50.00,5770.00,5715.00,1350.00,4365.00,55.00,5770.00,5605.00,165.00,0.00,2395.00,1800.00,590.00,0.00,2365.00,1960.00,405.00
"4621003.00",2645.00,2000.00,795.00,1205.00,20.00,620.00,570.00,50.00,6805.00,6725.00,1590.00,5140.00,80.00,6805.00,6540.00,260.00,0.00,2645.00,2085.00,565.00,0.00,2620.00,2315.00,305.00
"4621004.00",2200.00,1530.00,550.00,980.00,20.00,655.00,605.00,50.00,5340.00,5330.00,1355.00,3970.00,15.00,5340.00,5200.00,140.00,0.00,2200.00,1510.00,690.00,0.00,2200.00,1890.00,315.00
"4621005.00",3225.00,2340.00,1035.00,1305.00,25.00,850.00,785.00,70.00,7915.00,7855.00,1820.00,6035.00,60.00,7915.00,7675.00,240.00,0.00,3220.00,2600.00,625.00,0.00,3210.00,2705.00,505.00
"4621006.00",8080.00,5760.00,2155.00,3610.00,135.00,2190.00,1895.00,295.00,20605.00,20485.00,5090.00,15390.00,120.00,20605.00,20130.00,465.00,10.00,8085.00,6010.00,2075.00,0.00,8035.00,6295.00,1740.00
"4622001.00",3025.00,2295.00,910.00,1380.00,35.00,700.00,640.00,60.00,7850.00,7805.00,1955.00,5850.00,50.00,7850.00,7590.00,240.00,15.00,3025.00,2430.00,595.00,0.00,3025.00,2655.00,370.00
"4622002.00",165.00,120.00,60.00,65.00,5.00,40.00,35.00,5.00,510.00,510.00,125.00,385.00,0.00,510.00,485.00,25.00,0.00,175.00,145.00,30.00,0.00,165.00,150.00,20.00
"4622003.00",,,,,,,,,,,,,,,,,,,,,,,,
"4622004.00",1550.00,785.00,350.00,435.00,10.00,755.00,670.00,85.00,3005.00,2980.00,490.00,2490.00,25.00,3005.00,2875.00,130.00,0.00,1550.00,620.00,925.00,0.00,1545.00,1145.00,400.00
"4622005.00",1875.00,930.00,420.00,515.00,10.00,930.00,840.00,95.00,3615.00,3565.00,605.00,2955.00,50.00,3615.00,3475.00,140.00,0.00,1880.00,620.00,1255.00,0.00,1875.00,1400.00,475.00
"4622006.00",,,,,,,,,,,,,,,,,,,,,,,,
"4622007.00",685.00,220.00,85.00,135.00,0.00,465.00,420.00,45.00,1085.00,1050.00,125.00,930.00,35.00,1085.00,1025.00,55.00,0.00,670.00,120.00,555.00,0.00,670.00,435.00,235.00
"4622008.00",1270.00,590.00,215.00,375.00,5.00,680.00,605.00,70.00,2485.00,2470.00,460.00,2010.00,15.00,2490.00,2440.00,30.00,20.00,1295.00,275.00,1020.00,0.00,1295.00,850.00,440.00
"4622009.00",2480.00,1520.00,650.00,865.00,20.00,945.00,850.00,95.00,5240.00,5205.00,950.00,4255.00,35.00,5245.00,5095.00,145.00,0.00,2470.00,1420.00,1050.00,0.00,2470.00,2085.00,385.00
"4622010.00",,,,,,,,,,,,,,,,,,,,,,,,
"4622011.00",1245.00,470.00,220.00,250.00,5.00,770.00,700.00,70.00,1985.00,1960.00,230.00,1730.00,30.00,1985.00,1905.00,65.00,20.00,1240.00,315.00,925.00,0.00,1235.00,715.00,520.00
"4622012.00",925.00,385.00,235.00,155.00,10.00,530.00,505.00,30.00,1540.00,1525.00,150.00,1375.00,10.00,1535.00,1500.00,40.00,0.00,900.00,355.00,540.00,0.00,900.00,660.00,240.00
"4622013.00",1695.00,1195.00,560.00,630.00,10.00,490.00,430.00,60.00,3955.00,3885.00,660.00,3220.00,75.00,3955.00,3730.00,220.00,0.00,1715.00,1215.00,505.00,0.00,1720.00,1470.00,255.00
"4622014.00",1850.00,925.00,530.00,395.00,5.00,925.00,865.00,55.00,3215.00,3165.00,350.00,2820.00,45.00,3220.00,3040.00,165.00,15.00,1830.00,790.00,1040.00,0.00,1825.00,1305.00,525.00
"4622015.00",2925.00,1115.00,625.00,490.00,5.00,1805.00,1710.00,100.00,4745.00,4640.00,535.00,4105.00,110.00,4745.00,4435.00,270.00,45.00,2950.00,385.00,2560.00,0.00,2950.00,1870.00,1075.00
"4622100.00",700.00,595.00,235.00,365.00,10.00,95.00,90.00,10.00,1980.00,1975.00,425.00,1545.00,10.00,1980.00,1945.00,40.00,0.00,700.00,665.00,30.00,0.00,695.00,605.00,90.00
"4622101.00",390.00,295.00,115.00,175.00,5.00,90.00,80.00,10.00,1060.00,1055.00,255.00,800.00,10.00,1060.00,1055.00,10.00,0.00,385.00,345.00,40.00,0.00,385.00,330.00,55.00
"4622102.00",400.00,310.00,135.00,170.00,5.00,80.00,70.00,15.00,1090.00,1080.00,235.00,850.00,10.00,1090.00,1065.00,25.00,0.00,400.00,355.00,50.00,0.00,380.00,335.00,50.00
"4622103.00",710.00,505.00,240.00,265.00,10.00,195.00,180.00,15.00,1605.00,1595.00,285.00,1310.00,10.00,1605.00,1540.00,60.00,10.00,710.00,690.00,20.00,0.00,715.00,625.00,85.00
"4622200.00",2120.00,1665.00,615.00,1045.00,15.00,440.00,400.00,40.00,5515.00,5440.00,1310.00,4125.00,80.00,5515.00,5270.00,230.00,20.00,2120.00,1670.00,445.00,0.00,2115.00,1845.00,275.00
"4622201.00",1645.00,1300.00,475.00,820.00,20.00,330.00,295.00,30.00,4380.00,4315.00,1015.00,3305.00,60.00,4380.00,4135.00,230.00,10.00,1615.00,1345.00,270.00,0.00,1620.00,1460.00,160.00
"4622202.00",2780.00,2175.00,810.00,1365.00,30.00,575.00,525.00,50.00,7275.00,7200.00,1740.00,5460.00,70.00,7270.00,7050.00,210.00,10.00,2770.00,2250.00,515.00,0.00,2770.00,2400.00,370.00
"4622203.00",1310.00,1045.00,455.00,590.00,30.00,240.00,220.00,25.00,3665.00,3640.00,880.00,2760.00,20.00,3665.00,3505.00,155.00,0.00,1320.00,1265.00,60.00,0.00,1325.00,1210.00,115.00
"4622204.00",320.00,260.00,115.00,135.00,0.00,65.00,50.00,10.00,785.00,775.00,145.00,635.00,10.00,785.00,745.00,45.00,0.00,315.00,285.00,30.00,0.00,315.00,280.00,45.00
"4622205.00",1645.00,1165.00,470.00,695.00,10.00,470.00,430.00,35.00,3900.00,3870.00,895.00,2975.00,30.00,3895.00,3755.00,145.00,10.00,1670.00,1220.00,450.00,0.00,1665.00,1440.00,230.00
"4622206.00",725.00,585.00,235.00,350.00,10.00,125.00,115.00,15.00,2000.00,1985.00,525.00,1460.00,15.00,2005.00,1950.00,50.00,0.00,720.00,605.00,105.00,0.00,710.00,645.00,60.00
"4622207.00",325.00,270.00,130.00,140.00,5.00,50.00,45.00,10.00,915.00,910.00,170.00,740.00,0.00,915.00,900.00,15.00,0.00,330.00,320.00,10.00,0.00,330.00,280.00,55.00
"4622300.00",1280.00,855.00,370.00,480.00,10.00,420.00,385.00,30.00,2790.00,2775.00,570.00,2205.00,15.00,2785.00,2745.00,45.00,0.00,1245.00,735.00,510.00,0.00,1250.00,1040.00,210.00
"4622301.00",1490.00,685.00,290.00,395.00,10.00,795.00,720.00,80.00,2865.00,2835.00,415.00,2420.00,30.00,2865.00,2760.00,105.00,0.00,1535.00,510.00,1025.00,0.00,1530.00,1100.00,420.00
"4622302.00",1200.00,785.00,380.00,400.00,10.00,405.00,365.00,35.00,2505.00,2500.00,405.00,2090.00,10.00,2505.00,2470.00,35.00,0.00,1185.00,645.00,540.00,0.00,1190.00,985.00,200.00
"4622303.00",,,,,,,,,,,,,,,,,,,,,,,,
"4622304.00",440.00,325.00,160.00,165.00,5.00,115.00,105.00,15.00,1095.00,1090.00,260.00,825.00,0.00,1090.00,1065.00,30.00,0.00,435.00,385.00,55.00,0.00,440.00,370.00,70.00
"4622400.00",1135.00,815.00,410.00,415.00,10.00,305.00,270.00,35.00,2735.00,2715.00,505.00,2205.00,20.00,2730.00,2665.00,60.00,0.00,1150.00,960.00,190.00,0.00,1125.00,925.00,200.00
"4622401.00",1380.00,1070.00,425.00,650.00,25.00,280.00,255.00,30.00,3685.00,3640.00,915.00,2725.00,50.00,3685.00,3590.00,90.00,10.00,1365.00,1240.00,125.00,0.00,1365.00,1190.00,175.00
"4622402.00",1165.00,945.00,300.00,640.00,20.00,200.00,180.00,20.00,3495.00,3480.00,1120.00,2355.00,15.00,3495.00,3385.00,115.00,0.00,1170.00,995.00,175.00,0.00,1160.00,1030.00,130.00
"5050000.00",535495.00,350595.00,137470.00,213125.00,7450.00,177455.00,152680.00,24770.00,1300730.00,1225865.00,260450.00,965415.00,74870.00,1300730.00,1027735.00,255800.00,17200.00,535500.00,356700.00,178800.00,0.00,533580.00,413455.00,120130.00
"5050001.01",3285.00,1775.00,495.00,1285.00,60.00,1450.00,1180.00,270.00,8195.00,6830.00,1620.00,5210.00,1365.00,8195.00,4220.00,3685.00,295.00,3340.00,1050.00,2290.00,0.00,3335.00,2105.00,1225.00
"5050001.04",1165.00,675.00,310.00,360.00,15.00,480.00,385.00,90.00,2615.00,2345.00,380.00,1965.00,270.00,2615.00,1780.00,720.00,120.00,1160.00,925.00,235.00,0.00,1160.00,830.00,335.00
"5050001.05",1985.00,1555.00,410.00,1145.00,50.00,380.00,320.00,65.00,6000.00,5540.00,1340.00,4195.00,465.00,6000.00,3580.00,2240.00,185.00,1965.00,1550.00,420.00,0.00,1960.00,1600.00,355.00
"5050001.06",2345.00,1570.00,475.00,1095.00,50.00,725.00,590.00,140.00,6110.00,5400.00,1145.00,4255.00,705.00,6105.00,3865.00,2110.00,130.00,2370.00,1670.00,700.00,0.00,2370.00,1760.00,610.00
"5050001.07",1445.00,1055.00,260.00,790.00,40.00,350.00,305.00,40.00,4030.00,3775.00,850.00,2930.00,255.00,4030.00,2615.00,1375.00,45.00,1410.00,980.00,430.00,0.00,1410.00,1110.00,305.00
"5050001.08",1475.00,1185.00,320.00,860.00,55.00,235.00,200.00,40.00,4790.00,4375.00,1040.00,3335.00,415.00,4790.00,2875.00,1840.00,75.00,1510.00,1200.00,315.00,0.00,1510.00,1205.00,305.00
"5050002.01",1145.00,860.00,405.00,460.00,15.00,270.00,240.00,30.00,2725.00,2635.00,375.00,2260.00,85.00,2725.00,2135.00,565.00,20.00,1125.00,1055.00,75.00,0.00,1130.00,975.00,150.00
"5050002.02",1285.00,965.00,420.00,545.00,15.00,305.00,260.00,45.00,3145.00,2935.00,520.00,2415.00,205.00,3145.00,2285.00,815.00,45.00,1265.00,995.00,275.00,0.00,1265.00,1070.00,200.00
"5050002.04",625.00,425.00,270.00,160.00,15.00,180.00,170.00,10.00,1400.00,1345.00,210.00,1135.00,55.00,1400.00,1010.00,355.00,35.00,635.00,575.00,55.00,0.00,635.00,555.00,80.00
"5050002.05",1945.00,1235.00,330.00,905.00,35.00,675.00,550.00,125.00,5260.00,4415.00,1070.00,3345.00,845.00,5260.00,2920.00,2145.00,190.00,1965.00,885.00,1075.00,0.00,1960.00,1280.00,680.00
"5050002.06",1015.00,755.00,325.00,430.00,20.00,245.00,210.00,35.00,2755.00,2600.00,515.00,2090.00,150.00,2755.00,1910.00,830.00,10.00,1050.00,910.00,140.00,0.00,1050.00,890.00,155.00
"5050003.00",1985.00,1135.00,505.00,630.00,15.00,830.00,700.00,130.00,4450.00,3795.00,645.00,3150.00,655.00,4450.00,2900.00,1415.00,135.00,2000.00,1115.00,890.00,0.00,2000.00,1420.00,575.00
"5050004.00",1840.00,820.00,375.00,445.00,20.00,1000.00,795.00,205.00,3755.00,3500.00,545.00,2960.00,260.00,3760.00,2670.00,1050.00,35.00,1850.00,865.00,985.00,0.00,1845.00,1225.00,620.00
"5050005.00",2520.00,1480.00,575.00,905.00,25.00,1020.00,780.00,240.00,5815.00,5030.00,925.00,4105.00,785.00,5815.00,3665.00,1785.00,365.00,2525.00,1350.00,1180.00,0.00,2520.00,1725.00,790.00
"5050006.00",1530.00,1175.00,445.00,730.00,15.00,340.00,295.00,45.00,4050.00,3920.00,835.00,3085.00,130.00,4050.00,3135.00,860.00,55.00,1525.00,1370.00,150.00,0.00,1525.00,1285.00,240.00
"5050007.01",1100.00,585.00,280.00,300.00,5.00,515.00,480.00,35.00,2240.00,2070.00,330.00,1745.00,165.00,2240.00,1620.00,570.00,50.00,1085.00,570.00,515.00,0.00,1080.00,750.00,330.00
"5050007.02",1630.00,1010.00,215.00,795.00,35.00,585.00,425.00,160.00,4405.00,3115.00,970.00,2145.00,1290.00,4405.00,1890.00,2305.00,210.00,1570.00,110.00,1465.00,0.00,1570.00,755.00,810.00
"5050007.03",1445.00,1030.00,415.00,620.00,30.00,390.00,335.00,50.00,3715.00,3575.00,645.00,2935.00,140.00,3715.00,2735.00,955.00,20.00,1460.00,1210.00,250.00,0.00,1460.00,1230.00,225.00
"5050008.00",2070.00,1280.00,540.00,740.00,15.00,770.00,665.00,110.00,4575.00,4255.00,650.00,3605.00,320.00,4575.00,3480.00,1040.00,55.00,2080.00,1090.00,990.00,0.00,2075.00,1475.00,600.00
"5050009.00",1410.00,925.00,400.00,525.00,10.00,470.00,400.00,75.00,3165.00,3040.00,590.00,2450.00,120.00,3170.00,2565.00,570.00,35.00,1395.00,980.00,415.00,0.00,1395.00,1105.00,290.00
"5050010.00",1700.00,850.00,285.00,565.00,25.00,825.00,705.00,125.00,3980.00,3310.00,715.00,2590.00,675.00,3985.00,2320.00,1525.00,140.00,1700.00,535.00,1165.00,0.00,1695.00,1125.00,570.00
"5050011.01",3040.00,1680.00,720.00,960.00,45.00,1320.00,1115.00,200.00,6760.00,6055.00,1080.00,4975.00,710.00,6760.00,4600.00,2090.00,75.00,3040.00,1510.00,1530.00,0.00,3040.00,2235.00,810.00
"5050011.03",2255.00,865.00,610.00,260.00,0.00,1385.00,975.00,410.00,3975.00,2935.00,195.00,2735.00,1040.00,3975.00,2195.00,1005.00,770.00,2255.00,690.00,1570.00,0.00,2245.00,1220.00,1025.00
"5050011.04",1775.00,915.00,365.00,550.00,10.00,845.00,615.00,230.00,3945.00,3325.00,665.00,2660.00,620.00,3945.00,2530.00,1060.00,355.00,1780.00,795.00,980.00,0.00,1770.00,1225.00,550.00
"5050012.00",1615.00,970.00,245.00,725.00,25.00,625.00,510.00,110.00,4430.00,3965.00,1110.00,2855.00,465.00,4430.00,3045.00,1320.00,60.00,1640.00,500.00,1140.00,0.00,1635.00,1185.00,450.00
"5050013.00",2465.00,1170.00,515.00,650.00,20.00,1275.00,1090.00,185.00,4795.00,4340.00,720.00,3625.00,450.00,4790.00,3455.00,1255.00,90.00,2445.00,995.00,1450.00,0.00,2445.00,1760.00,685.00
"5050014.00",840.00,450.00,70.00,375.00,5.00,385.00,340.00,50.00,1880.00,1630.00,505.00,1125.00,245.00,1880.00,1180.00,680.00,15.00,795.00,55.00,740.00,0.00,795.00,560.00,240.00
"5050015.00",2545.00,1105.00,630.00,480.00,5.00,1430.00,925.00,505.00,5065.00,3965.00,510.00,3450.00,1095.00,5065.00,3260.00,1045.00,760.00,2545.00,885.00,1660.00,0.00,2540.00,1475.00,1065.00
"5050016.00",1800.00,1315.00,500.00,815.00,10.00,480.00,395.00,85.00,4480.00,4325.00,885.00,3445.00,150.00,4480.00,3740.00,710.00,30.00,1800.00,1455.00,345.00,0.00,1805.00,1550.00,255.00
"5050017.00",1505.00,1055.00,370.00,690.00,5.00,440.00,330.00,110.00,4015.00,3855.00,1030.00,2830.00,160.00,4015.00,3255.00,735.00,25.00,1500.00,1110.00,385.00,0.00,1495.00,1165.00,330.00
"5050018.00",1875.00,1015.00,525.00,490.00,5.00,855.00,725.00,125.00,3755.00,3570.00,530.00,3040.00,185.00,3755.00,3055.00,635.00,65.00,1865.00,870.00,995.00,0.00,1865.00,1310.00,555.00
"5050019.00",1710.00,1060.00,490.00,570.00,5.00,645.00,545.00,95.00,4135.00,3850.00,790.00,3060.00,285.00,4135.00,3355.00,665.00,115.00,1710.00,1110.00,600.00,0.00,1705.00,1355.00,355.00
"5050020.01",2385.00,1110.00,510.00,600.00,15.00,1255.00,945.00,315.00,5085.00,4290.00,680.00,3615.00,795.00,5085.00,3150.00,1500.00,440.00,2430.00,1030.00,1405.00,0.00,2430.00,1550.00,875.00
"5050020.02",1050.00,790.00,315.00,475.00,25.00,235.00,175.00,60.00,2775.00,2635.00,520.00,2115.00,140.00,2775.00,1850.00,885.00,40.00,1040.00,860.00,185.00,0.00,1040.00,855.00,185.00
"5050021.00",2715.00,1420.00,590.00,830.00,25.00,1265.00,1050.00,215.00,5680.00,5350.00,955.00,4395.00,330.00,5680.00,4425.00,1140.00,115.00,2660.00,1065.00,1600.00,0.00,2665.00,1870.00,800.00
"5050022.00",2625.00,1250.00,390.00,855.00,15.00,1360.00,1175.00,185.00,5390.00,4840.00,1135.00,3700.00,550.00,5385.00,3785.00,1495.00,110.00,2580.00,590.00,1990.00,0.00,2575.00,1660.00,910.00
"5050023.01",2640.00,1450.00,665.00,785.00,30.00,1155.00,890.00,260.00,5785.00,5235.00,735.00,4495.00,545.00,5785.00,4405.00,1230.00,150.00,2605.00,1495.00,1105.00,0.00,2605.00,1860.00,740.00
"5050023.02",1615.00,970.00,385.00,585.00,30.00,610.00,555.00,55.00,3810.00,3480.00,635.00,2845.00,335.00,3810.00,2245.00,1435.00,135.00,1660.00,1230.00,430.00,0.00,1665.00,1305.00,360.00
"5050024.00",1290.00,800.00,355.00,445.00,15.00,480.00,370.00,115.00,2980.00,2720.00,505.00,2215.00,260.00,2980.00,2345.00,500.00,135.00,1330.00,835.00,490.00,0.00,1325.00,970.00,360.00
"5050025.00",1945.00,1345.00,545.00,800.00,30.00,570.00,495.00,75.00,4835.00,4660.00,945.00,3705.00,180.00,4835.00,3880.00,905.00,45.00,1945.00,1430.00,510.00,0.00,1945.00,1590.00,350.00
"5050026.00",2175.00,1330.00,580.00,750.00,30.00,815.00,595.00,220.00,5150.00,4665.00,825.00,3845.00,485.00,5150.00,3850.00,1140.00,165.00,2155.00,1265.00,890.00,0.00,2160.00,1650.00,510.00
"5050027.00",1725.00,985.00,365.00,615.00,15.00,725.00,600.00,120.00,3605.00,3310.00,635.00,2675.00,295.00,3605.00,2740.00,805.00,65.00,1720.00,590.00,1130.00,0.00,1720.00,1125.00,595.00
"5050028.00",2635.00,1745.00,640.00,1105.00,55.00,835.00,700.00,135.00,6620.00,6095.00,1330.00,4770.00,520.00,6620.00,4425.00,2115.00,80.00,2635.00,1730.00,905.00,0.00,2630.00,2085.00,545.00
"5050029.00",2250.00,1160.00,440.00,720.00,20.00,1075.00,920.00,155.00,4885.00,4155.00,825.00,3335.00,725.00,4885.00,3165.00,1600.00,120.00,2260.00,570.00,1690.00,0.00,2260.00,1465.00,790.00
"5050030.00",3530.00,1500.00,765.00,735.00,20.00,2010.00,1800.00,205.00,6375.00,5730.00,760.00,4970.00,650.00,6375.00,4500.00,1705.00,165.00,3520.00,1035.00,2485.00,0.00,3520.00,2250.00,1270.00
"5050031.00",3130.00,1325.00,765.00,560.00,10.00,1795.00,1650.00,145.00,5485.00,5100.00,545.00,4545.00,385.00,5485.00,3980.00,1420.00,90.00,3120.00,1650.00,1475.00,0.00,3120.00,2125.00,995.00
"5050032.01",1825.00,830.00,380.00,450.00,5.00,995.00,895.00,95.00,3370.00,3040.00,405.00,2635.00,330.00,3370.00,2520.00,785.00,65.00,1835.00,565.00,1270.00,0.00,1830.00,1165.00,665.00
"5050032.02",2480.00,1550.00,645.00,905.00,25.00,910.00,860.00,50.00,5625.00,5425.00,1090.00,4335.00,195.00,5620.00,4605.00,985.00,35.00,2470.00,1685.00,785.00,0.00,2470.00,1900.00,570.00
"5050033.01",2110.00,1340.00,520.00,815.00,20.00,755.00,640.00,120.00,4865.00,4720.00,1010.00,3705.00,140.00,4860.00,4235.00,575.00,55.00,2115.00,1290.00,820.00,0.00,2105.00,1610.00,495.00
"5050033.02",1620.00,845.00,420.00,430.00,5.00,765.00,705.00,55.00,3190.00,3060.00,525.00,2535.00,130.00,3190.00,2645.00,540.00,0.00,1630.00,900.00,735.00,0.00,1630.00,1115.00,510.00
"5050034.00",1315.00,1030.00,445.00,585.00,5.00,280.00,250.00,35.00,3375.00,3260.00,705.00,2555.00,115.00,3375.00,2880.00,485.00,10.00,1300.00,1100.00,195.00,0.00,1295.00,1125.00,165.00
"5050035.00",2300.00,915.00,555.00,370.00,10.00,1370.00,1160.00,215.00,3995.00,3580.00,360.00,3220.00,415.00,3995.00,2875.00,980.00,145.00,2315.00,775.00,1535.00,0.00,2305.00,1540.00,770.00
"5050036.00",1350.00,855.00,395.00,460.00,10.00,485.00,400.00,90.00,3080.00,3005.00,605.00,2400.00,75.00,3080.00,2650.00,430.00,0.00,1360.00,865.00,490.00,0.00,1360.00,1095.00,265.00
"5050037.00",5620.00,1380.00,1010.00,375.00,5.00,4235.00,3790.00,445.00,8005.00,7485.00,375.00,7115.00,520.00,8005.00,6265.00,1550.00,185.00,5675.00,550.00,5125.00,0.00,5670.00,3570.00,2095.00
"5050038.00",3945.00,1075.00,745.00,330.00,10.00,2860.00,2575.00,285.00,5550.00,5120.00,300.00,4815.00,425.00,5545.00,3985.00,1410.00,145.00,3885.00,870.00,3015.00,0.00,3875.00,2520.00,1355.00
"5050039.00",1390.00,570.00,360.00,215.00,10.00,810.00,615.00,200.00,2570.00,2430.00,265.00,2170.00,140.00,2570.00,2030.00,530.00,15.00,1385.00,390.00,995.00,0.00,1380.00,880.00,500.00
"5050040.00",2195.00,825.00,555.00,275.00,5.00,1360.00,1085.00,275.00,3960.00,3625.00,310.00,3315.00,330.00,3955.00,3045.00,775.00,135.00,2260.00,560.00,1700.00,0.00,2260.00,1520.00,735.00
"5050041.00",2000.00,840.00,385.00,455.00,10.00,1150.00,970.00,180.00,3725.00,3495.00,480.00,3015.00,225.00,3720.00,2765.00,920.00,40.00,2040.00,690.00,1350.00,0.00,2040.00,1305.00,730.00
"5050042.00",1930.00,725.00,375.00,345.00,15.00,1190.00,1020.00,170.00,3450.00,3040.00,390.00,2650.00,405.00,3445.00,2070.00,1310.00,70.00,1890.00,330.00,1565.00,0.00,1890.00,960.00,930.00
"5050043.00",2210.00,1060.00,540.00,515.00,10.00,1140.00,985.00,160.00,4175.00,4085.00,620.00,3470.00,90.00,4175.00,3555.00,625.00,0.00,2190.00,815.00,1370.00,0.00,2190.00,1500.00,690.00
"5050044.00",990.00,745.00,310.00,430.00,5.00,250.00,225.00,25.00,2605.00,2575.00,610.00,1965.00,30.00,2605.00,2335.00,260.00,10.00,980.00,785.00,195.00,0.00,980.00,820.00,160.00
"5050045.00",4230.00,2285.00,1170.00,1110.00,20.00,1930.00,1780.00,150.00,8435.00,8140.00,1395.00,6750.00,295.00,8435.00,6755.00,1600.00,85.00,4235.00,2400.00,1830.00,0.00,4235.00,3310.00,920.00
"5050046.00",2860.00,1085.00,605.00,475.00,10.00,1770.00,1575.00,195.00,4825.00,4545.00,520.00,4025.00,275.00,4830.00,3630.00,1110.00,80.00,2885.00,765.00,2120.00,0.00,2880.00,1940.00,940.00
"5050047.00",400.00,155.00,125.00,35.00,5.00,245.00,230.00,15.00,590.00,530.00,20.00,510.00,60.00,595.00,430.00,150.00,20.00,395.00,165.00,235.00,0.00,400.00,300.00,100.00
"5050048.00",3180.00,1060.00,755.00,305.00,0.00,2115.00,1885.00,230.00,4870.00,4385.00,240.00,4150.00,480.00,4865.00,3335.00,1290.00,245.00,3185.00,1150.00,2035.00,0.00,3185.00,2150.00,1030.00
"5050049.00",1945.00,695.00,475.00,220.00,5.00,1250.00,1115.00,130.00,3030.00,2875.00,225.00,2650.00,155.00,3035.00,2360.00,605.00,65.00,1895.00,605.00,1285.00,0.00,1895.00,1300.00,595.00
