"COL0","COL1","COL2"
"24490254",4.10,4.20
"24490255",5.00,3.40
"24490256",1.20,0.00
"24490257",6.10,11.80
"24490258",1.10,0.00
"24490259",2.20,2.50
"24490260",,
"24490261",2.70,10.00
"24490262",6.90,6.70
"24490263",11.90,7.70
"24490264",7.10,0.00
"24490265",17.30,27.30
"24490266",8.60,25.00
"24490267",17.60,26.70
"24490268",6.10,9.10
"24490269",8.80,0.00
"24490270",4.00,7.70
"24490271",3.00,0.00
"24490272",4.90,9.10
"24490273",3.70,0.00
"24490274",1.30,0.00
"24490275",18.00,14.30
"24490276",12.80,9.10
"24490277",4.40,7.70
"24490278",10.70,9.10
"24490279",15.40,15.40
"24490280",14.60,6.70
"24490281",22.50,18.20
"24490282",15.50,10.00
"24490283",32.90,50.00
"24490284",31.10,30.00
"24490285",33.80,41.70
"24490286",25.30,36.40
"24490287",28.10,23.50
"24490288",33.30,37.50
"24490289",17.90,20.00
"24490290",23.10,23.10
"24490291",22.90,36.40
"24490292",19.60,38.50
"24490293",22.90,16.70
"24490294",26.90,21.40
"24490295",38.40,36.40
"24490296",44.30,40.00
"24490297",30.60,50.00
"24490298",7.50,7.40
"24490299",,
"24490300",8.80,11.10
"24490301",10.60,0.00
"24490302",28.20,27.30
"24490303",18.80,27.80
"24490304",13.80,7.70
"24490305",8.30,7.70
"24490306",12.00,23.50
"24490307",18.10,18.80
"24490308",32.60,33.30
"24490309",7.50,0.00
"24490310",16.40,15.80
"24490311",23.30,27.80
"24490312",4.60,6.30
"24490313",2.40,0.00
"24490314",2.50,0.00
"24490315",6.30,0.00
"24490316",1.00,0.00
"24490317",5.80,5.90
"2450",4.70,3.30
"24500048",3.50,14.30
"24500049",5.20,0.00
"24500050",3.30,5.60
"24500051",9.30,0.00
"24500052",2.50,0.00
"24500053",3.80,0.00
"24500054",0.50,2.30
"24500055",4.00,4.50
"24500056",4.60,7.10
"24500057",3.20,0.00
"24500058",4.30,0.00
"24500059",11.10,0.00
"24500060",17.80,6.70
"24500061",11.30,16.70
"24500062",13.60,20.00
"24500063",3.30,0.00
"24500064",5.60,14.30
"24500065",5.50,4.80
"24500066",1.50,0.00
"24500067",3.20,8.30
"24500068",3.80,0.00
"24500069",5.60,0.00
"24500070",4.50,6.30
"24500071",,
"24500072",12.70,11.80
"24500073",10.10,11.10
"24500074",,
"24500075",3.30,0.00
"24500076",3.50,0.00
"24500077",2.50,0.00
"24500078",,
"24500079",,
"24500080",7.10,7.70
"24500081",4.50,0.00
"24500082",4.30,5.60
"24500083",,
"24500084",3.90,0.00
"24500085",3.00,0.00
"24500086",2.10,0.00
"24500087",1.60,0.00
"24500088",7.90,9.10
"24500089",3.80,2.90
"24500090",4.80,5.00
"24500091",4.80,9.10
"24500092",1.10,0.00
"24500093",4.70,5.00
"24500094",4.70,4.50
"24500095",2.40,0.00
"24500096",3.70,3.70
"24500097",1.70,3.80
"24500098",1.30,0.00
"2451",5.20,4.00
"24510043",4.10,4.20
"24510044",2.50,0.00
"24510045",2.90,0.00
"24510047",5.80,4.20
"24510048",2.00,6.30
"24510049",7.90,7.10
"24510050",3.40,0.00
"24510051",3.30,0.00
"24510052",4.10,0.00
"24510053",4.50,0.00
"24510054",2.10,3.10
"24510055",4.70,4.20
"24510056",1.20,0.00
"24510057",2.20,0.00
"24510058",2.60,2.10
"24510060",3.80,2.80
"24510061",0.80,3.80
"24510062",3.00,2.70
"24510063",4.40,6.10
"24510064",2.00,2.40
"24510065",2.70,0.00
"24510066",5.30,9.50
"24510067",1.90,0.00
"24510068",3.10,3.60
"24510069",2.70,0.00
"24510070",4.80,0.00
"24510071",8.30,0.00
"24510072",11.90,22.20
"24510073",4.20,22.20
"24510074",9.00,10.00
"24510075",5.00,6.70
"24510076",15.30,0.00
"24510077",10.80,16.70
"24510078",15.70,7.70
"24510079",18.80,15.00
"24510080",6.10,7.10
"24510081",3.90,11.10
"24510082",3.80,0.00
"24510083",3.10,0.00
"24510084",6.30,5.00
"24510085",5.40,10.00
"24510086",4.80,7.70
"24510087",8.00,12.50
"24510088",3.50,7.10
"24510089",5.90,0.00
"24510090",6.50,7.10
"24510091",7.10,7.10
"24510092",2.10,0.00
"24510093",5.30,13.30
"24510094",3.40,5.90
"24510095",8.00,4.80
"24510096",5.50,6.70
"24510098",4.30,5.00
"24510099",6.00,8.70
"24510101",5.60,4.30
"24510102",5.40,0.00
"24510103",2.50,1.90
"24510105",5.80,5.30
"24510106",8.70,13.30
"24510108",6.20,7.10
"2452",5.50,5.20
"24520058",6.40,10.00
"24520059",5.50,0.00
"24520060",8.90,0.00
"24520061",6.80,5.30
"24520062",6.00,10.50
"24520063",13.50,15.40
"24520064",11.60,10.50
"24520065",15.20,22.20
"24520066",23.50,31.30
"24520067",15.20,11.80
"24520068",7.10,18.20
"24520069",5.90,8.70
"24520070",,
"24520071",7.40,9.10
"24520072",3.80,7.70
"24520073",3.30,0.00
"24520074",4.40,4.00
"24520075",8.30,0.00
"24520076",8.00,7.70
"24520077",3.20,0.00
"24520078",1.10,0.00
"24520079",6.00,0.00
"24520080",4.50,5.90
"24520081",11.20,7.70
"24520082",16.30,7.70
"24520083",17.20,14.30
"24520084",7.90,7.70
"24520085",3.30,0.00
"24520086",3.60,0.00
"24520087",5.80,4.20
"24520088",2.30,0.00
"24520089",3.30,7.10
"24520090",4.10,4.80
"24520091",2.80,0.00
"24520092",5.60,0.00
"24520093",6.70,10.50
"24520094",2.30,5.70
"24520095",5.80,9.50
"24520096",3.70,3.70
"24520097",6.30,16.00
"24520098",9.40,13.60
"24520099",7.30,16.70
"24520100",2.70,6.30
"24520101",4.50,3.30
"24520102",1.70,3.40
"24520103",1.10,0.00
"24520104",1.10,0.00
"24520105",3.70,4.80
"24520106",7.10,14.30
"24520107",5.60,5.10
"24520108",7.20,9.70
"24520109",4.40,7.10
"24520110",5.20,6.10
"24520111",8.10,11.50
"24520112",3.40,5.70
"24520113",1.70,3.10
"24520114",3.00,4.90
"24520115",3.00,2.70
"24520116",3.10,0.00
"24520117",1.60,2.40
"24520118",3.00,7.10
"24520119",3.90,0.00
"24520120",2.50,0.00
"24520121",0.80,0.00
"24520122",5.00,7.70
"24520123",1.40,0.00
"24520124",6.20,5.30
"2453",7.30,7.50
"24530063",3.10,0.00
"24530064",0.70,0.00
"24530065",1.40,0.00
"24530066",2.80,7.40
"24530067",8.00,8.30
"24530068",9.20,6.70
"24530069",8.20,6.70
"24530070",13.90,12.50
"24530071",22.00,26.30
"24530072",18.20,21.40
"24530073",14.50,28.60
"24530074",31.80,43.80
"24530075",25.50,29.40
"24530076",13.90,16.70
"24530077",3.20,0.00
"24530078",6.00,9.10
"24530079",4.90,9.10
"24530080",2.70,7.70
"24530081",4.00,0.00
"24530082",1.60,0.00
"24530083",5.10,7.10
"24530084",4.90,5.60
"24530085",4.10,0.00
"24530086",3.30,5.90
"24530087",3.80,3.20
"24530088",5.80,6.30
"24530089",2.90,0.00
"24530090",1.10,2.90
"24530091",3.60,4.20
"24530092",3.10,0.00
"24530093",2.10,0.00
"24530094",1.20,0.00
"24530095",1.90,0.00
"24530096",3.30,6.70
"24530097",0.90,6.70
"24530098",3.50,11.80
"24530099",4.00,5.30
"24530100",10.00,14.30
"24530101",10.10,12.50
"24530102",1.80,0.00
"24530103",1.60,4.80
"24530104",9.60,10.00
"24530105",11.30,0.00
"24530106",22.70,30.00
"24530107",22.90,27.80
"24530108",16.70,16.70
"24530109",28.60,50.00
"24530110",30.20,27.30
"24530111",19.80,25.00
"24530112",10.70,8.00
"24530113",13.20,13.60
"24530114",6.30,0.00
"24530115",2.80,0.00
"24530116",10.00,18.20
"24530117",5.50,7.70
"24530118",7.60,11.80
"24530119",3.70,0.00
"24530120",4.80,7.10
"24530121",2.20,0.00
"24530122",2.90,2.00
"24530123",12.30,8.30
"24530124",1.40,2.60
"24530125",5.40,10.00
"24530126",5.00,14.30
"24530127",9.90,21.10
"24530128",7.50,10.00
"24530129",1.60,2.50
"24530130",2.00,8.30
"24530131",6.70,0.00
"24530132",2.90,4.20
"24530133",4.30,10.00
"24530134",3.70,3.10
"24530135",0.90,0.00
"24530136",6.30,12.50
"24530137",3.30,5.90
"24530138",4.70,4.50
"24530139",6.10,6.70
"24530140",3.70,0.00
"24530141",,
"24530142",5.00,5.00
"24530143",4.70,5.00
"24530144",4.40,0.00
"24530145",5.60,8.70
"2454",6.40,5.70
"24540103",5.10,0.00
"24540104",2.20,0.00
"24540105",2.60,0.00
"24540106",4.00,0.00
"24540107",3.20,0.00
"24540108",3.10,0.00
"24540109",2.10,2.10
"24540110",4.70,5.90
"24540111",4.80,6.30
"24540112",2.90,3.30
"24540113",0.00,0.00
"24540114",1.30,0.00
"24540115",2.80,0.00
"24540116",,
"24540117",1.40,0.00
"24540118",5.50,0.00
"24540119",4.40,9.10
"24540120",2.00,0.00
"24540121",2.20,1.80
"24540122",3.20,3.00
"24540123",3.20,2.90
"24540124",3.70,4.50
"24540125",6.10,5.60
"24540126",1.30,0.00
"24540127",2.20,0.00
"24540128",5.70,4.00
"24540129",2.40,0.00
"24540130",1.00,0.00
"24540131",2.40,0.00
"24540132",3.40,7.70
"24540133",6.70,5.60
"24540134",1.50,2.90
"24540135",2.00,5.60
"24540136",0.90,0.00
"24540137",6.00,0.00
"24540138",2.50,0.00
"24540139",1.10,0.00
"24540140",2.20,0.00
"24540141",1.90,0.00
"24540142",1.30,0.00
"24540143",2.20,2.90
"24540144",1.80,0.00
"24540145",1.40,1.80
"24540146",3.10,6.30
"24540147",1.40,8.30
"24540148",0.00,0.00
"24540149",3.00,0.00
"24540150",4.90,0.00
"24540151",4.00,11.10
"24540152",3.40,0.00
"24540153",1.10,0.00
"24540154",5.10,0.00
"24540155",6.30,0.00
"24540156",10.20,25.00
"24540157",9.00,17.60
"24540158",16.70,16.70
"24540159",8.40,11.80
"24540160",11.50,10.50
"24540161",7.10,15.40
"24540162",16.00,15.80
"24540163",17.20,13.30
"24540164",8.60,9.10
"24540165",8.50,13.60
"24540166",20.00,0.00
"24540167",36.10,38.50
"24540168",17.50,33.30
"24540169",,
"24540170",40.20,42.90
"24540171",33.70,38.90
"24540172",14.00,0.00
"24540173",29.40,38.50
"24540174",20.00,18.20
"24540175",11.80,6.30
"24540176",5.80,0.00
"24540177",11.90,16.70
"24540178",15.10,13.00
"24540179",31.50,25.00
"24540180",22.50,20.00
"24540181",26.20,31.30
"24540182",6.80,11.10
"24540183",7.50,11.10
"24540184",9.70,18.20
"24540185",9.10,12.50
"24540186",12.90,14.30
"24540187",16.50,22.20
"24540188",34.70,28.60
"24540189",33.80,22.20
"24540190",34.80,33.30
"24540191",7.90,5.60
"24540192",18.60,21.10
"24540193",32.90,38.50
"24540194",28.20,33.30
"24540195",7.10,7.10
"24540196",5.40,3.80
"24540197",11.50,9.10
"24540198",5.00,5.60
"24540199",2.20,2.20
"24540200",3.00,10.00
"24540201",2.40,2.80
"24540202",1.70,4.00
"24540203",4.30,5.60
"24540204",1.40,3.40
"24540205",12.50,20.00
"24540206",5.30,5.90
"24540207",3.40,5.00
"24540208",2.00,2.80
"24540209",5.90,11.80
"24540210",4.30,4.80
"24540211",2.60,0.00
"24540212",0.00,0.00
"24540213",2.30,0.00
"24540214",6.40,7.70
"24540215",5.40,0.00
"24540216",5.20,5.00
"24540217",4.40,6.30
"24540218",1.30,0.00
"24540219",1.00,5.60
"24540220",3.00,4.80
"24540221",15.30,20.00
"24540222",5.70,0.00
"24540223",,
"24540224",18.80,27.30
"24540225",17.40,21.70
"24540226",5.50,8.70
"24540227",2.10,0.00
"24540228",3.80,0.00
"24540229",1.80,0.00
"24540230",2.20,0.00
"24540231",5.30,0.00
"24540232",4.70,3.80
"24540233",4.20,10.50
"24540234",4.90,5.90
"24540235",4.20,6.20
"24540236",1.70,4.50
"24540237",5.20,6.30
"24540238",2.40,0.00
"24540239",3.40,2.90
"24540240",1.50,0.00
"24540241",2.10,0.00
"24540242",3.90,0.00
"24540243",2.20,2.60
"24540244",3.80,3.80
"24540245",3.40,3.70
"24540246",2.80,0.00
"24540247",3.20,0.00
"24540248",0.00,0.00
"24540249",2.60,0.00
"24540250",2.60,3.70
"24540251",6.20,7.40
"24540252",1.50,0.00
"24540253",5.00,4.80
"24540254",0.00,0.00
"24540255",7.30,0.00
"24540256",4.60,4.30
"24540257",1.50,1.60
"24540258",2.80,2.40
"24540259",3.00,3.60
"24540260",2.20,5.00
"24540261",4.80,0.00
"24540262",2.70,0.00
"24540263",1.80,3.30
"24540264",3.70,5.60
"2455",4.00,3.60
"24550038",3.50,4.80
"24550039",3.30,4.90
"24550040",4.20,6.90
"24550041",1.30,0.00
"24550042",3.30,2.80
"24550043",3.60,0.00
"24550044",6.90,7.40
"24550045",8.50,4.30
"24550046",5.50,7.40
"24550047",2.30,3.00
"24550048",2.50,0.00
"24550049",2.40,0.00
"24550050",2.10,0.00
"24550051",3.40,5.60
"24550052",1.90,3.70
"24550053",1.90,0.00
"24550054",1.40,0.00
"24550055",2.50,2.10
"24550056",4.10,3.30
"24550057",1.10,0.00
"24550058",2.50,0.00
"24550059",3.90,0.00
"24550060",2.20,0.00
"24550061",2.10,2.30
"24550062",5.40,5.60
"24550063",2.30,0.00
"24550064",2.80,3.40
"24550065",11.70,5.30
"24550066",10.60,8.30
"24550067",5.00,3.40
"24550068",2.10,0.00
"24550069",2.70,5.90
"24550070",2.50,2.70
"24550071",5.60,5.00
"24550072",3.70,0.00
"24550073",1.90,0.00
"24550074",1.40,1.50
"24550075",1.50,3.60
"24550076",5.40,0.00
"24550077",1.70,3.40
"24550078",7.50,10.30
"24550079",15.10,20.80
"24550080",9.40,3.70
"24550081",11.20,11.10
"24550082",6.20,10.50
"24550083",5.50,10.00
"24550084",8.40,8.70
"24550085",2.50,2.00
"24550086",3.10,2.30
"24550087",2.40,0.00
"24550088",7.70,12.50
"2456",5.60,4.80
"24560128",2.40,0.00
"24560129",2.60,6.70
"24560130",3.90,6.70
"24560131",1.80,0.00
"24560132",2.20,0.00
"24560133",1.10,0.00
"24560134",3.70,4.00
"24560135",0.80,0.00
"24560136",0.00,0.00
"24560137",2.70,2.50
"24560138",8.00,11.10
"24560139",2.40,1.70
"24560140",4.10,0.00
"24560141",2.80,0.00
"24560142",1.40,2.20
"24560143",1.20,0.00
"24560144",2.40,6.30
"24560145",2.40,5.60
"24560146",2.80,3.30
"24560147",2.10,1.30
"24560148",1.60,3.00
"24560149",1.10,0.00
"24560150",2.20,0.00
"24560151",4.20,0.00
"24560152",3.40,0.00
"24560153",1.40,0.00
"24560154",4.20,8.30
"24560155",2.30,0.00
"24560156",5.10,0.00
"24560157",16.50,37.50
"24560158",17.90,18.20
"24560159",22.70,16.70
"24560160",20.50,30.00
"24560161",17.70,45.50
"24560162",18.30,12.50
"24560163",8.60,0.00
"24560164",4.20,0.00
"24560165",3.10,0.00
"24560166",2.40,4.30
"24560167",7.00,10.50
"24560168",1.10,0.00
"24560169",,
"24560170",5.80,12.50
"24560171",3.20,0.00
"24560172",7.60,8.30
"24560173",5.00,8.30
"24560174",8.30,18.20
"24560175",6.00,6.70
"24560176",15.50,25.00
"24560177",23.10,33.30
"24560178",29.00,23.10
"24560179",18.80,18.20
"24560180",21.70,42.90
"24560181",,
"24560182",19.80,12.50
"24560183",27.00,33.30
"24560184",21.30,25.00
"24560185",21.50,22.20
"24560186",18.30,36.80
"24560187",18.90,18.20
"24560188",23.90,25.00
"24560189",8.90,11.80
"24560190",20.50,9.10
"24560191",9.50,12.50
"24560192",12.90,26.70
"24560193",7.40,0.00
"24560194",9.80,15.40
"24560195",5.10,10.00
"24560196",8.90,13.30
"24560197",15.80,16.70
"24560198",9.50,8.30
"24560199",17.70,22.20
"24560200",8.80,12.00
"24560201",9.60,0.00
"24560202",5.70,8.30
"24560203",7.20,0.00
"24560204",4.70,4.20
"24560205",6.50,10.00
"24560206",1.70,0.00
"24560207",5.60,15.40
"24560208",2.10,0.00
"24560209",4.10,4.50
"24560210",1.90,3.80
"24560211",1.60,2.20
"24560212",6.20,14.30
"24560213",0.00,0.00
"24560214",2.80,0.00
"24560215",3.10,0.00
"24560216",2.00,0.00
"24560217",0.90,0.00
"24560218",1.00,0.00
"24560219",2.70,0.00
"24560220",1.00,0.00
"24560221",3.30,5.30
"24560222",1.40,0.00
"24560223",1.20,5.60
"24560224",2.20,0.00
"24560225",1.40,0.00
"24560226",5.60,8.70
"24560227",2.90,0.00
"24560228",0.00,0.00
"24560229",3.10,3.40
"24560230",3.80,6.70
"24560231",1.10,0.00
"24560232",1.10,3.60
"24560233",3.00,3.10
"24560234",1.00,0.00
"24560235",1.70,0.00
"24560236",2.50,0.00
"24560237",2.40,0.00
"24560238",5.30,5.00
"24560239",2.20,0.00
"24560240",1.00,0.00
"24560241",2.20,0.00
"24560242",2.80,1.80
"24560243",10.30,12.50
"24560244",4.70,8.00
"24560245",3.00,0.00
"24560246",2.20,1.40
"24560247",0.00,0.00
"24560248",2.40,0.00
"24560249",0.90,0.00
"24560250",2.60,2.60
"24560251",4.90,4.30
"24560252",1.90,0.00
"24560253",0.00,0.00
"24560254",3.20,5.60
"24560255",2.70,0.00
"24560256",1.60,3.60
"24560257",1.00,0.00
"24560258",1.70,3.70
"24560259",0.00,0.00
"24560260",,
"24560261",1.60,0.00
"24560262",2.00,2.10
"24560263",0.00,0.00
"24560264",10.80,10.50
"24560265",2.20,0.00
"24560266",6.30,6.30
"24560267",2.40,0.00
"24560268",2.00,0.00
"24560269",1.90,0.00
"24560270",2.20,0.00
"24560271",4.70,5.60
"24560272",3.10,4.30
"24560273",2.50,2.90
"24560274",4.80,7.10
"24560275",2.80,4.20
"24560276",1.90,2.50
"24560277",4.90,3.80
"24560278",12.50,13.60
"24560279",6.10,8.30
"24560280",14.80,13.30
"24560281",19.00,9.10
"24560282",16.20,19.00
"24560283",11.80,12.50
"24560284",14.00,11.80
"24560285",3.20,3.70
"24560286",0.80,0.00
"24560287",2.40,1.00
"24560288",4.30,0.00
"24560289",4.50,5.00
"24560290",0.00,0.00
"24560291",4.30,0.00
"24560292",2.20,5.60
"24560293",4.90,9.10
"24560294",2.60,0.00
"24560295",7.00,15.00
"24560296",,
"24560297",2.40,0.00
"24560298",3.30,0.00
"24560299",4.40,4.80
"24560300",5.20,9.50
"24560301",0.80,0.00
"24560302",1.90,2.80
"24560303",5.00,5.30
"24560304",3.50,5.60
"24560305",3.40,5.60
"24560306",4.70,5.60
"24560307",1.00,0.00
"24560308",2.20,0.00
"24560309",2.90,4.00
"24560310",3.40,3.30
"24560311",4.20,14.30
"24560312",2.10,0.00
"24560313",5.10,0.00
"24560314",2.50,0.00
"24560315",5.60,6.70
"24560316",5.70,0.00
"24560317",2.40,0.00
"24560318",4.00,3.60
"24560319",4.40,4.30
"24560320",2.10,0.00
"24560321",6.70,11.10
"24560322",7.30,5.00
"24560323",3.40,0.00
"24560324",4.90,0.00
"24560325",7.40,3.60
"24560326",4.40,0.00
"24560327",4.30,6.30
"24560328",5.50,7.10
"24560329",1.70,5.00
"24560330",5.30,10.50
"24560331",14.60,6.70
"24560332",4.30,5.60
"24560333",0.70,0.00
"24560334",,
"24560335",23.70,16.70
"24560336",34.00,26.70
"24560337",18.70,11.80
"24560338",9.40,25.00
"24560339",3.20,0.00
"24560340",4.50,10.00
"24560341",6.20,33.30
"24560342",23.20,18.20
"24560343",5.30,7.70
"24560344",3.40,0.00
"24560345",2.50,6.70
"24560346",9.30,15.40
"2457",3.40,3.20
"24570012",1.40,1.40
"24570013",2.00,0.00
"24570014",2.20,5.00
"24570015",0.00,0.00
"24570016",3.80,6.70
"24570017",1.90,4.20
"24570018",1.40,0.00
"24570019",3.70,0.00
"24570020",5.00,6.70
"24570021",2.60,0.00
"24570022",3.10,0.00
"24570023",1.00,5.90
"24570024",10.70,16.70
"24570025",8.30,13.30
"24570026",8.60,8.30
"24570027",5.60,0.00
"24570028",10.50,8.30
"24570036",2.50,2.20
"24570037",17.60,0.00
"24570038",1.10,0.00
"24570039",3.50,5.00
"24570040",1.50,0.00
"24570041",3.80,0.00
"24570042",4.90,7.10
"24570043",3.40,7.10
"24570044",2.60,0.00
"24570045",4.30,0.00
"24570046",4.10,3.70
"24570047",4.40,6.30
"24570048",1.70,0.00
"24570049",0.00,0.00
"24570050",1.50,1.60
"24570051",2.40,0.00
"24570052",3.50,2.60
"24570053",1.20,0.00
"24570054",0.00,0.00
"24570055",2.80,0.00
"24570056",2.00,4.20
"24570057",8.00,0.00
"24570058",5.70,5.00
"24570059",3.40,0.00
"24570060",2.90,9.50
"24570061",2.40,7.10
"24570062",5.10,5.60
"24570063",7.10,6.70
"24570064",1.00,5.30
"24570065",0.00,0.00
"24570066",1.30,6.70
"24570068",4.60,5.60
"24570069",4.80,5.00
"24570070",7.00,13.00
"24570071",8.10,5.90
"24570072",3.40,8.30
"24570073",9.20,7.70
"24570074",4.90,5.90
"24570075",10.60,6.30
"24570076",1.60,2.70
"24570077",4.00,0.00
"24570078",2.30,2.70
"24570079",1.00,0.00
"24570080",2.40,0.00
"24570081",0.90,3.40
"24570082",0.00,0.00
"24570083",1.60,0.00
"24570084",0.90,0.00
"24570088",6.00,3.60
"24570089",0.80,0.00
"24570136",0.60,0.00
"24570138",5.30,4.90
"24570139",6.40,9.50
"24570140",10.30,15.40
"24570141",5.40,4.00
"24570142",5.00,3.20
"24570143",3.00,0.00
"24570144",7.00,8.30
"24570145",4.30,4.30
"24570146",2.70,0.00
"24570147",5.20,7.70
"24570148",6.20,7.70
"24570149",2.30,3.70
"24570150",3.20,5.60
"24570151",3.10,4.70
"24570152",2.00,2.40
"24570153",1.50,0.90
"24570154",1.30,0.00
"24570155",1.60,0.00
"24570156",2.00,4.20
"24570157",1.80,0.00
"24570158",2.80,5.90
"24570159",4.90,0.00
"24570161",14.90,20.00
"24570163",9.50,4.20
"24570164",17.00,19.00
"24570167",3.40,9.10
"24570168",14.30,20.00
"24570169",5.70,4.30
"24570170",24.40,30.40
"24570171",10.40,17.60
"24570174",1.70,0.00
"24570175",3.60,2.70
"24570176",2.20,1.70
"24570177",4.60,8.70
"24570178",1.80,1.00
"24570179",1.30,0.00
"24570180",1.70,4.00
"24570181",2.70,0.00
"24570182",1.00,0.00
"24570184",5.00,7.80
"24570185",5.40,9.50
"24570186",1.20,0.00
"24570187",1.70,4.20
"24570188",2.10,0.00
"24570189",1.40,0.00
"24570190",2.00,0.00
"24570191",1.00,0.00
"24570192",0.00,0.00
"24570194",4.30,4.50
"24570196",2.70,7.10
"24570197",3.30,4.50
"24570198",1.20,0.00
"24570200",2.20,5.60
"24570201",2.00,3.60
"24570208",0.70,0.00
"24570209",1.10,0.00
"24570210",2.90,3.80
"24570211",14.60,16.70
"24570213",2.60,0.00
"24570214",4.10,3.40
"24570215",4.80,2.70
"24570216",3.30,0.00
"24570217",4.70,0.00
"24570218",2.80,0.00
"24570219",3.00,0.00
"24570220",2.20,6.70
"24570221",2.70,5.30
"24570222",2.70,3.70
"24570223",1.80,0.00
"24570224",0.00,0.00
"24570225",2.50,0.00
"24570226",0.80,0.00
"24570227",1.10,2.00
"24570228",1.90,0.00
"24570229",2.20,1.90
"24570230",4.50,6.90
"24570231",4.60,6.30
"24570232",3.80,0.00
"24570233",7.30,9.10
"24570234",7.10,6.30
"24570235",2.30,5.90
"24570236",3.20,0.00
"24570237",6.40,8.30
"24570238",5.70,5.30
"24570239",3.10,3.10
"24570240",6.30,0.00
"24570241",1.40,0.00
"24570242",2.90,0.00
"24570243",5.50,6.90
"24570244",2.60,2.90
"24570245",6.40,8.70
"24570246",2.90,3.60
"24570247",3.40,3.60
"24570248",4.80,3.20
"24570249",1.10,0.00
"24570250",0.70,0.00
"24570251",2.60,2.30
"24570252",0.50,0.00
"24570253",1.00,0.00
"24570254",1.70,0.90
"24570255",0.90,3.40
"24570256",4.20,7.10
"24570257",5.10,7.60
"2458",9.60,10.00
"24580001",9.80,0.00
"24580002",7.30,12.50
"24580003",11.20,7.10
"24580004",11.90,18.20
"24580005",24.60,21.10
"24580006",14.30,14.30
"24580007",12.10,11.10
"24580008",11.00,5.90
"24580009",2.50,0.00
"24580010",4.90,3.20
"24580011",11.20,11.10
"24580012",6.00,3.60
"24580013",2.70,9.10
"24580014",2.50,2.50
"24580015",4.80,0.00
"24580016",2.50,2.90
"24580017",3.80,3.40
"24580018",2.30,6.70
"24580019",9.80,12.50
"24580020",4.10,0.00
"24580021",8.90,7.10
"24580022",19.30,18.20
"24580023",16.80,21.70
"24580024",18.80,20.00
"24580025",1.80,0.00
"24580026",27.20,25.00
"24580027",16.50,25.00
"24580028",6.10,0.00
"24580029",6.30,14.30
"24580030",,
"24580031",34.20,0.00
"24580032",11.20,0.00
"24580033",12.00,12.50
"24580034",9.60,0.00
"24580035",17.20,0.00
"24580036",6.90,5.30
"24580037",11.70,8.30
"24580038",18.20,16.70
"24580039",15.70,6.30
"24580040",14.80,16.70
"24580041",16.20,18.20
"24580042",15.90,5.30
"24580043",19.20,20.00
"24580044",20.00,15.00
"24580045",20.20,22.20
"24580046",21.40,15.00
"24580047",11.40,13.30
"24580048",14.90,8.30
"24580049",21.80,28.60
"24580050",11.90,13.30
"24580051",28.40,16.70
"24580052",22.00,30.80
"24580053",15.80,18.20
"24580054",18.70,18.20
"24580055",12.00,0.00
"24580056",20.20,20.00
"24580057",22.80,12.50
"24580058",13.00,13.30
"24580059",9.50,7.70
"24580060",12.20,6.30
"24580061",13.30,11.10
"24580062",21.80,12.50
"24580063",17.30,13.00
"24580064",11.80,12.50
"24580065",14.40,5.90
"24580066",17.30,10.50
"24580067",21.60,10.00
"24580068",23.50,25.00
"24580069",14.40,5.60
"24580070",27.40,17.60
"24580071",14.40,5.60
"24580072",35.00,35.70
"24580073",11.20,9.10
"24580074",15.00,15.40
"24580075",18.40,20.00
"24580076",25.60,26.30
"24580077",18.30,21.10
"24580078",24.80,35.70
"24580079",25.80,21.10
"24580080",33.00,31.30
"24580081",12.10,16.70
"24580082",29.30,21.10
"24580083",21.00,23.80
"24580084",17.90,18.80
"24580085",14.10,15.40
"24580087",31.50,26.10
"24580088",27.60,34.10
"24580089",19.00,17.40
"24580090",12.00,11.80
"24580091",13.30,20.00
"24580092",23.30,26.10
"24580093",22.20,25.00
"24580094",9.50,6.70
"24580095",21.60,20.00
