"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"3509004",8795.00,8715.00,1775.00,6945.00,75.00,8795.00,8360.00,415.00,20.00,7425.00,2020.00,2250.00,3155.00,7425.00,4085.00,3700.00,385.00,3345.00,3560.00,2625.00,350.00,35.00,495.00,40.00,15.00,4070.00,2350.00,1720.00,0.00,8795.00,1775.00,5400.00,1625.00,2055.00,645.00,1240.00,170.00
"3509021",5810.00,5765.00,880.00,4885.00,45.00,5810.00,5470.00,330.00,0.00,5130.00,1035.00,1410.00,2690.00,5130.00,2805.00,2570.00,235.00,2320.00,2325.00,1795.00,85.00,25.00,355.00,30.00,40.00,2945.00,1790.00,1155.00,0.00,5810.00,880.00,3255.00,1675.00,1075.00,230.00,695.00,155.00
"3509024",6950.00,6890.00,1580.00,5315.00,60.00,6950.00,6370.00,585.00,0.00,5785.00,840.00,1510.00,3440.00,5785.00,3935.00,3705.00,225.00,1850.00,3470.00,2775.00,260.00,120.00,255.00,60.00,0.00,2580.00,2435.00,140.00,0.00,6950.00,1580.00,4400.00,970.00,345.00,75.00,175.00,95.00
"3509028",9510.00,9310.00,2080.00,7230.00,200.00,9510.00,8790.00,715.00,0.00,7840.00,1480.00,2380.00,3980.00,7840.00,5125.00,4780.00,345.00,2715.00,4530.00,3520.00,350.00,140.00,410.00,15.00,90.00,3970.00,2940.00,1030.00,0.00,9510.00,2105.00,6045.00,1365.00,1095.00,305.00,720.00,75.00
"3509030",12095.00,11965.00,2500.00,9465.00,135.00,12100.00,11175.00,885.00,45.00,10110.00,1780.00,2645.00,5690.00,10110.00,6990.00,6610.00,385.00,3125.00,5810.00,5005.00,360.00,170.00,210.00,20.00,50.00,4840.00,4180.00,655.00,0.00,12100.00,2505.00,7640.00,1950.00,1210.00,330.00,825.00,60.00
"3510005",1820.00,1795.00,360.00,1440.00,30.00,1820.00,1650.00,160.00,0.00,1535.00,190.00,355.00,985.00,1530.00,955.00,925.00,35.00,575.00,805.00,645.00,20.00,60.00,50.00,20.00,0.00,780.00,650.00,130.00,0.00,1820.00,360.00,1125.00,340.00,55.00,0.00,30.00,20.00
"3510010",118930.00,114855.00,22090.00,92770.00,4070.00,118930.00,102365.00,15445.00,1120.00,100835.00,15320.00,27025.00,58485.00,100835.00,64935.00,59470.00,5465.00,35895.00,56070.00,40075.00,4530.00,3450.00,5875.00,1500.00,640.00,52415.00,32305.00,20105.00,0.00,118925.00,22545.00,77340.00,19045.00,17405.00,3625.00,12550.00,1225.00
"3510020",18085.00,17905.00,3890.00,14010.00,180.00,18085.00,16865.00,1180.00,40.00,14980.00,2435.00,4015.00,8525.00,14980.00,10280.00,9600.00,675.00,4690.00,8710.00,7850.00,560.00,65.00,110.00,30.00,100.00,6800.00,6315.00,490.00,0.00,18085.00,3910.00,11655.00,2525.00,1240.00,270.00,895.00,80.00
"3511005",15060.00,14830.00,3140.00,11690.00,230.00,15060.00,13765.00,1300.00,0.00,12530.00,2200.00,3550.00,6775.00,12525.00,8435.00,7785.00,650.00,4090.00,7375.00,6550.00,425.00,115.00,195.00,25.00,65.00,5970.00,4955.00,1015.00,0.00,15060.00,3145.00,9485.00,2435.00,1485.00,455.00,960.00,70.00
"3511015",15015.00,14875.00,3005.00,11870.00,145.00,15020.00,14120.00,885.00,0.00,12710.00,3355.00,3650.00,5710.00,12715.00,7305.00,6730.00,580.00,5400.00,6045.00,5340.00,370.00,20.00,260.00,30.00,35.00,6330.00,4800.00,1530.00,0.00,15020.00,3005.00,9175.00,2835.00,2300.00,540.00,1535.00,235.00
"3511030",7540.00,7480.00,1550.00,5930.00,60.00,7540.00,7175.00,350.00,0.00,6270.00,1465.00,1715.00,3095.00,6275.00,4170.00,3915.00,255.00,2105.00,3635.00,3335.00,190.00,30.00,45.00,0.00,35.00,2860.00,2670.00,190.00,0.00,7540.00,1555.00,4955.00,1030.00,575.00,85.00,400.00,80.00
"3512001",4210.00,4195.00,1030.00,3165.00,0.00,4210.00,4015.00,190.00,0.00,3380.00,560.00,1105.00,1715.00,3380.00,2285.00,2140.00,150.00,1090.00,2000.00,1790.00,100.00,50.00,50.00,0.00,0.00,1415.00,1275.00,140.00,0.00,4210.00,1035.00,2785.00,385.00,845.00,325.00,455.00,65.00
"3512004",,,,,,,,,,1930.00,680.00,520.00,730.00,1930.00,1055.00,960.00,100.00,875.00,895.00,795.00,70.00,0.00,15.00,0.00,10.00,910.00,645.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"3512005",48110.00,47275.00,9225.00,38050.00,835.00,48110.00,44310.00,3625.00,170.00,40530.00,8660.00,12265.00,19605.00,40530.00,24875.00,22905.00,1965.00,15655.00,21690.00,16885.00,1515.00,795.00,1915.00,305.00,270.00,21065.00,13415.00,7650.00,0.00,48110.00,9285.00,30220.00,8600.00,7775.00,2105.00,5130.00,545.00
"3512015",42550.00,42070.00,8820.00,33245.00,485.00,42555.00,39780.00,2730.00,40.00,35505.00,8420.00,11175.00,15915.00,35505.00,21620.00,20010.00,1615.00,13885.00,19105.00,16515.00,1105.00,150.00,930.00,125.00,275.00,17385.00,13005.00,4380.00,0.00,42550.00,8840.00,26715.00,7000.00,5470.00,1650.00,3410.00,405.00
"3512020",4880.00,4840.00,965.00,3875.00,45.00,4880.00,4650.00,230.00,0.00,4085.00,910.00,1205.00,1970.00,4085.00,2645.00,2465.00,185.00,1435.00,2215.00,1920.00,115.00,0.00,145.00,0.00,0.00,1900.00,1575.00,325.00,0.00,4880.00,960.00,3120.00,800.00,395.00,110.00,205.00,80.00
"3512026",4525.00,4500.00,890.00,3610.00,30.00,4525.00,4230.00,290.00,0.00,3780.00,805.00,1075.00,1890.00,3775.00,2290.00,2225.00,65.00,1485.00,2015.00,1780.00,80.00,0.00,115.00,0.00,35.00,1860.00,1505.00,350.00,0.00,4525.00,890.00,2870.00,760.00,535.00,125.00,350.00,60.00
"3512030",5900.00,5870.00,1115.00,4760.00,35.00,5905.00,5550.00,355.00,0.00,5020.00,1310.00,1510.00,2200.00,5020.00,2895.00,2700.00,190.00,2125.00,2425.00,2195.00,130.00,0.00,100.00,0.00,0.00,2510.00,2020.00,490.00,0.00,5905.00,1115.00,3685.00,1105.00,1255.00,295.00,885.00,75.00
"3512048",580.00,575.00,95.00,480.00,0.00,580.00,545.00,40.00,0.00,505.00,225.00,80.00,200.00,510.00,130.00,115.00,20.00,380.00,100.00,95.00,0.00,0.00,0.00,0.00,0.00,280.00,255.00,25.00,0.00,580.00,95.00,340.00,145.00,230.00,60.00,150.00,0.00
"3512051",345.00,340.00,25.00,315.00,0.00,340.00,305.00,40.00,0.00,315.00,60.00,100.00,155.00,315.00,135.00,120.00,0.00,180.00,100.00,60.00,0.00,0.00,0.00,0.00,0.00,160.00,145.00,0.00,0.00,345.00,30.00,255.00,60.00,60.00,0.00,40.00,0.00
"3512058",1485.00,1475.00,215.00,1255.00,0.00,1485.00,1410.00,75.00,0.00,1320.00,505.00,325.00,490.00,1320.00,620.00,535.00,80.00,700.00,495.00,440.00,25.00,0.00,20.00,0.00,0.00,645.00,590.00,60.00,0.00,1485.00,220.00,860.00,405.00,190.00,35.00,130.00,30.00
"3512061",3750.00,3730.00,725.00,3005.00,15.00,3745.00,3555.00,190.00,0.00,3200.00,985.00,785.00,1425.00,3195.00,1690.00,1570.00,120.00,1505.00,1435.00,1180.00,105.00,0.00,100.00,0.00,15.00,1690.00,1120.00,570.00,0.00,3750.00,730.00,2180.00,840.00,835.00,280.00,440.00,120.00
"3512065",885.00,885.00,110.00,775.00,0.00,885.00,845.00,40.00,0.00,790.00,220.00,260.00,315.00,790.00,410.00,365.00,45.00,385.00,335.00,310.00,0.00,0.00,0.00,0.00,0.00,375.00,325.00,50.00,0.00,885.00,110.00,555.00,220.00,190.00,0.00,140.00,30.00
"3512076",4170.00,4095.00,650.00,3450.00,70.00,4165.00,3785.00,385.00,0.00,3610.00,865.00,980.00,1765.00,3610.00,1760.00,1595.00,160.00,1850.00,1370.00,1195.00,100.00,30.00,35.00,0.00,0.00,1825.00,1710.00,110.00,0.00,4165.00,670.00,2490.00,1000.00,525.00,115.00,320.00,90.00
"3513020",24605.00,24275.00,3835.00,20445.00,325.00,24605.00,22405.00,2125.00,75.00,21605.00,4550.00,5755.00,11300.00,21605.00,11890.00,10885.00,1000.00,9720.00,9670.00,8310.00,540.00,125.00,530.00,50.00,115.00,10550.00,8720.00,1830.00,0.00,24605.00,3855.00,14885.00,5865.00,3025.00,545.00,2165.00,310.00
"3514004",10285.00,10130.00,1805.00,8330.00,150.00,10285.00,8980.00,1310.00,0.00,8895.00,1730.00,2535.00,4630.00,8890.00,4730.00,4365.00,365.00,4165.00,3825.00,3340.00,215.00,40.00,165.00,35.00,35.00,4370.00,3735.00,640.00,0.00,10285.00,1810.00,5820.00,2660.00,1440.00,350.00,880.00,205.00
"3514014",6070.00,5970.00,1190.00,4780.00,105.00,6075.00,5545.00,520.00,0.00,5125.00,1080.00,1525.00,2510.00,5120.00,3415.00,3095.00,320.00,1710.00,2735.00,2245.00,300.00,0.00,85.00,0.00,95.00,2380.00,2145.00,235.00,0.00,6070.00,1195.00,3895.00,980.00,740.00,180.00,535.00,25.00
"3514019",10420.00,10280.00,2045.00,8235.00,140.00,10415.00,9530.00,885.00,0.00,8855.00,1335.00,2655.00,4865.00,8855.00,6055.00,5440.00,610.00,2805.00,5030.00,4590.00,250.00,80.00,75.00,15.00,20.00,3940.00,3700.00,240.00,0.00,10415.00,2045.00,6790.00,1585.00,630.00,90.00,490.00,50.00
"3514020",15705.00,15535.00,2970.00,12570.00,175.00,15705.00,14160.00,1525.00,0.00,13380.00,2445.00,4350.00,6585.00,13375.00,8165.00,7480.00,685.00,5210.00,6870.00,5950.00,425.00,160.00,285.00,0.00,35.00,6555.00,5125.00,1430.00,0.00,15710.00,2990.00,9830.00,2885.00,1925.00,465.00,1295.00,170.00
"3514021",17845.00,17610.00,3165.00,14440.00,245.00,17845.00,15595.00,2225.00,25.00,15385.00,2955.00,4520.00,7905.00,15385.00,8750.00,7990.00,760.00,6635.00,7470.00,5670.00,505.00,195.00,850.00,170.00,75.00,8045.00,5700.00,2345.00,0.00,17850.00,3180.00,10190.00,4480.00,2615.00,665.00,1680.00,275.00
"3514024",6540.00,6365.00,1335.00,5030.00,170.00,6535.00,5655.00,855.00,0.00,5530.00,945.00,1625.00,2965.00,5535.00,3870.00,3750.00,125.00,1660.00,3195.00,2915.00,140.00,50.00,40.00,0.00,30.00,2475.00,2290.00,185.00,0.00,6540.00,1335.00,4050.00,1155.00,415.00,105.00,260.00,50.00
"3514027",,,,,,,,,,390.00,110.00,95.00,190.00,390.00,225.00,195.00,25.00,170.00,180.00,165.00,10.00,0.00,0.00,0.00,0.00,220.00,165.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"3514045",12300.00,12135.00,2205.00,9925.00,175.00,12305.00,11335.00,960.00,0.00,10565.00,2415.00,3040.00,5110.00,10565.00,6155.00,5610.00,550.00,4410.00,4685.00,4025.00,295.00,45.00,290.00,0.00,15.00,5330.00,4460.00,875.00,0.00,12305.00,2210.00,7245.00,2850.00,1840.00,545.00,1095.00,195.00
"3515003",3915.00,3870.00,710.00,3160.00,45.00,3915.00,3700.00,215.00,0.00,3345.00,650.00,1100.00,1595.00,3350.00,1990.00,1820.00,175.00,1355.00,1590.00,1430.00,60.00,0.00,75.00,0.00,0.00,1570.00,1415.00,150.00,0.00,3915.00,715.00,2475.00,730.00,585.00,95.00,435.00,55.00
"3515005",6585.00,6495.00,1175.00,5320.00,90.00,6590.00,6145.00,435.00,0.00,5655.00,1215.00,1545.00,2900.00,5655.00,3780.00,3630.00,155.00,1875.00,3260.00,2930.00,180.00,0.00,135.00,0.00,0.00,2515.00,2350.00,170.00,0.00,6590.00,1180.00,4245.00,1165.00,280.00,10.00,205.00,65.00
"3515008",,,,,,,,,,310.00,95.00,100.00,110.00,310.00,155.00,150.00,0.00,155.00,140.00,125.00,10.00,0.00,0.00,0.00,10.00,140.00,125.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"3515014",76350.00,74910.00,14310.00,60600.00,1440.00,76350.00,69190.00,6720.00,440.00,64950.00,12680.00,18480.00,33790.00,64950.00,38840.00,35035.00,3805.00,26110.00,33160.00,24815.00,2505.00,1660.00,3030.00,745.00,410.00,33435.00,21725.00,11710.00,0.00,76350.00,14440.00,47910.00,14000.00,12310.00,3200.00,8135.00,975.00
"3515015",16730.00,16520.00,3015.00,13505.00,215.00,16730.00,15310.00,1415.00,0.00,14350.00,2255.00,3865.00,8230.00,14355.00,8610.00,8070.00,540.00,5740.00,7425.00,6590.00,450.00,70.00,190.00,75.00,55.00,6660.00,6095.00,570.00,0.00,16735.00,3030.00,10275.00,3425.00,1150.00,280.00,685.00,190.00
"3515019",,,,,,,,,,820.00,225.00,220.00,375.00,825.00,445.00,385.00,55.00,380.00,375.00,305.00,25.00,0.00,35.00,0.00,0.00,440.00,380.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"3515023",6745.00,6665.00,1330.00,5330.00,85.00,6745.00,6360.00,390.00,0.00,5670.00,1170.00,1500.00,2995.00,5665.00,3640.00,3465.00,175.00,2030.00,3155.00,2855.00,165.00,0.00,70.00,35.00,20.00,2560.00,2400.00,165.00,0.00,6750.00,1350.00,4200.00,1200.00,890.00,280.00,510.00,100.00
"3516010",71450.00,70710.00,12880.00,57835.00,735.00,71450.00,65815.00,5590.00,45.00,61245.00,13630.00,18945.00,28665.00,61245.00,36130.00,33065.00,3065.00,25115.00,29695.00,25790.00,1880.00,385.00,1265.00,135.00,235.00,29685.00,24585.00,5090.00,0.00,71450.00,12905.00,43555.00,14995.00,9370.00,2405.00,5795.00,1170.00
"3518001",87915.00,84385.00,19135.00,65255.00,3530.00,87920.00,60145.00,27430.00,345.00,72755.00,10355.00,21760.00,40635.00,72755.00,50775.00,46530.00,4245.00,21980.00,43385.00,33490.00,2660.00,5550.00,1180.00,75.00,425.00,29330.00,25980.00,3350.00,0.00,87920.00,19470.00,58720.00,9725.00,7725.00,2070.00,5120.00,530.00
"3518005",109220.00,104100.00,27465.00,76630.00,5120.00,109225.00,71365.00,37315.00,540.00,86545.00,12655.00,25245.00,48645.00,86540.00,63065.00,57570.00,5495.00,23475.00,54680.00,40440.00,3355.00,8710.00,1335.00,180.00,655.00,35040.00,30460.00,4575.00,0.00,109220.00,28105.00,71935.00,9180.00,10165.00,3310.00,6340.00,515.00
"3518009",120285.00,116270.00,30370.00,85900.00,4015.00,120290.00,94640.00,25160.00,485.00,95030.00,13670.00,26110.00,55250.00,95030.00,68575.00,63540.00,5030.00,26450.00,58845.00,46770.00,3135.00,6695.00,1415.00,240.00,590.00,41020.00,35075.00,5945.00,0.00,120290.00,31005.00,78125.00,11160.00,10475.00,3440.00,6380.00,655.00
"3518013",147680.00,144160.00,30410.00,113745.00,3520.00,147680.00,125595.00,21620.00,460.00,122930.00,26925.00,38370.00,57635.00,122935.00,78385.00,69945.00,8435.00,44550.00,66815.00,52985.00,4525.00,5440.00,2750.00,320.00,790.00,58795.00,41365.00,17435.00,0.00,147680.00,30765.00,96355.00,20560.00,20635.00,5665.00,13765.00,1205.00
"3518017",83725.00,82075.00,20200.00,61880.00,1645.00,83720.00,74180.00,9395.00,155.00,67560.00,12440.00,20450.00,34675.00,67560.00,47110.00,43360.00,3755.00,20450.00,40645.00,34665.00,2500.00,1925.00,1130.00,185.00,245.00,29880.00,26775.00,3105.00,0.00,83725.00,20295.00,53780.00,9655.00,6525.00,1940.00,3985.00,590.00
"3518020",21195.00,20780.00,4295.00,16480.00,415.00,21190.00,19170.00,1955.00,65.00,17655.00,2535.00,5705.00,9420.00,17655.00,12020.00,11045.00,980.00,5635.00,9860.00,8615.00,525.00,225.00,350.00,35.00,105.00,7960.00,7060.00,895.00,0.00,21195.00,4335.00,13425.00,3430.00,1315.00,340.00,835.00,135.00
"3518022",,,,,,,,,,75.00,30.00,30.00,20.00,80.00,45.00,45.00,10.00,30.00,40.00,20.00,10.00,0.00,15.00,0.00,0.00,40.00,25.00,0.00,10.00,,,,,,,,
"3518029",20420.00,20060.00,4540.00,15515.00,355.00,20420.00,18255.00,2120.00,40.00,16880.00,2940.00,5045.00,8895.00,16880.00,12000.00,11305.00,695.00,4875.00,9825.00,8400.00,610.00,325.00,405.00,20.00,60.00,7345.00,6305.00,1045.00,0.00,20420.00,4575.00,12850.00,3000.00,1310.00,315.00,865.00,130.00
"3518039",11070.00,10920.00,2270.00,8650.00,155.00,11075.00,10220.00,845.00,0.00,9230.00,1900.00,3045.00,4280.00,9230.00,5960.00,5520.00,435.00,3270.00,5020.00,4355.00,250.00,85.00,290.00,15.00,30.00,4335.00,3635.00,705.00,0.00,11075.00,2295.00,6910.00,1865.00,1405.00,365.00,935.00,100.00
"3519028",286305.00,264885.00,68895.00,195990.00,21420.00,286300.00,150375.00,132970.00,2965.00,227730.00,43090.00,54630.00,130005.00,227725.00,158990.00,148410.00,10580.00,68735.00,138400.00,111860.00,7540.00,15595.00,2115.00,250.00,1040.00,86065.00,79385.00,6675.00,0.00,286305.00,71540.00,184355.00,30410.00,27295.00,7845.00,17225.00,2230.00
"3519036",300135.00,268065.00,61055.00,207005.00,32075.00,300140.00,122335.00,173895.00,3910.00,247615.00,40615.00,61235.00,145775.00,247620.00,160225.00,147315.00,12910.00,87395.00,135295.00,100100.00,9640.00,21495.00,2425.00,345.00,1295.00,90535.00,80675.00,9855.00,0.00,300135.00,65335.00,199095.00,35710.00,39510.00,10095.00,26480.00,2930.00
"3519038",184370.00,166605.00,38630.00,127980.00,17760.00,184365.00,81530.00,101170.00,1665.00,150745.00,20175.00,33185.00,97380.00,150745.00,102085.00,95055.00,7030.00,48655.00,85675.00,65565.00,4860.00,12255.00,1755.00,285.00,955.00,58655.00,50345.00,8305.00,0.00,184365.00,41750.00,122570.00,20045.00,23130.00,5745.00,15595.00,1790.00
"3519044",37210.00,35385.00,8490.00,26900.00,1825.00,37210.00,26505.00,10515.00,195.00,29935.00,4530.00,7395.00,18005.00,29935.00,21115.00,19780.00,1335.00,8820.00,17715.00,14775.00,1085.00,1240.00,440.00,50.00,130.00,13045.00,11635.00,1410.00,0.00,37210.00,8675.00,23545.00,4980.00,3380.00,890.00,2255.00,235.00
"3519046",52385.00,49930.00,12745.00,37185.00,2460.00,52385.00,38305.00,13815.00,270.00,42020.00,5575.00,10460.00,25980.00,42015.00,31095.00,28720.00,2380.00,10920.00,26225.00,20920.00,1935.00,2210.00,795.00,125.00,235.00,17690.00,15175.00,2515.00,0.00,52390.00,13110.00,34270.00,5010.00,3870.00,1035.00,2580.00,255.00
"3519048",78925.00,75395.00,18395.00,57000.00,3520.00,78920.00,59750.00,18770.00,400.00,64020.00,10535.00,17610.00,35875.00,64020.00,46540.00,42960.00,3575.00,17475.00,39855.00,31790.00,2520.00,3260.00,1845.00,175.00,265.00,27405.00,22480.00,4935.00,0.00,78920.00,18835.00,51945.00,8140.00,6765.00,2045.00,4210.00,510.00
"3519049",19750.00,19180.00,4365.00,14815.00,570.00,19750.00,15775.00,3890.00,85.00,16355.00,2885.00,4520.00,8945.00,16355.00,11160.00,10375.00,780.00,5195.00,8850.00,7865.00,450.00,285.00,210.00,0.00,40.00,6645.00,5870.00,775.00,0.00,19750.00,4390.00,12510.00,2850.00,1260.00,335.00,785.00,135.00
"3519054",21985.00,21145.00,4665.00,16475.00,840.00,21985.00,18500.00,3410.00,75.00,18220.00,2745.00,5405.00,10070.00,18220.00,13645.00,12820.00,830.00,4575.00,11665.00,10105.00,790.00,435.00,175.00,25.00,135.00,7540.00,6870.00,670.00,0.00,21985.00,4740.00,14635.00,2610.00,1385.00,260.00,905.00,225.00
"3519070",42930.00,41870.00,9695.00,32180.00,1055.00,42930.00,38120.00,4690.00,120.00,35230.00,8300.00,11090.00,15840.00,35225.00,24935.00,22825.00,2105.00,10295.00,21615.00,18695.00,1470.00,650.00,580.00,70.00,160.00,15850.00,13780.00,2075.00,0.00,42930.00,9760.00,28090.00,5080.00,4565.00,1380.00,2840.00,345.00
"3519076",,,,,,,,,,185.00,70.00,60.00,60.00,190.00,105.00,90.00,15.00,80.00,90.00,65.00,0.00,0.00,15.00,0.00,10.00,105.00,85.00,15.00,0.00,,,,,,,,
"3520005",2576025.00,2214540.00,437140.00,1777400.00,361485.00,2576025.00,1258870.00,1252215.00,64945.00,2175830.00,380965.00,523320.00,1271545.00,2175830.00,1399985.00,1269150.00,130835.00,775845.00,1174610.00,567555.00,53380.00,429275.00,85475.00,25350.00,13585.00,1047875.00,571790.00,476085.00,0.00,2576025.00,487320.00,1734595.00,354110.00,496660.00,122135.00,332360.00,42170.00
"3521005",708730.00,618465.00,142620.00,475845.00,90260.00,708725.00,325880.00,374575.00,8275.00,580000.00,88175.00,147340.00,344475.00,579995.00,395805.00,361315.00,34490.00,184190.00,339415.00,252330.00,20095.00,53985.00,7815.00,1410.00,3785.00,234585.00,175710.00,58875.00,0.00,708725.00,160575.00,470805.00,77345.00,96065.00,28095.00,61415.00,6555.00
"3521010",521315.00,454320.00,130380.00,323940.00,66995.00,521315.00,253110.00,263670.00,4535.00,406905.00,81505.00,118630.00,206770.00,406905.00,281250.00,254595.00,26650.00,125655.00,244065.00,192050.00,16425.00,28765.00,4015.00,685.00,2135.00,149270.00,122000.00,27270.00,0.00,521315.00,138590.00,337220.00,45510.00,62890.00,21885.00,37830.00,3170.00
"3521024",58975.00,57225.00,14605.00,42620.00,1750.00,58975.00,46400.00,12285.00,290.00,47170.00,7610.00,13815.00,25745.00,47170.00,34120.00,31895.00,2230.00,13045.00,29100.00,25900.00,1585.00,790.00,535.00,50.00,235.00,19090.00,17540.00,1550.00,0.00,58970.00,14705.00,37720.00,6545.00,3990.00,1225.00,2455.00,315.00
"3522001",2785.00,2750.00,785.00,1965.00,30.00,2785.00,2570.00,205.00,0.00,2185.00,395.00,570.00,1220.00,2185.00,1585.00,1500.00,85.00,600.00,1360.00,1225.00,85.00,25.00,20.00,0.00,0.00,810.00,755.00,50.00,0.00,2785.00,790.00,1760.00,240.00,70.00,0.00,50.00,10.00
"3522010",2635.00,2490.00,560.00,1930.00,145.00,2635.00,2225.00,325.00,80.00,2150.00,535.00,735.00,885.00,2150.00,1590.00,1525.00,65.00,560.00,1365.00,1185.00,85.00,0.00,60.00,0.00,0.00,1025.00,850.00,175.00,0.00,2630.00,570.00,1815.00,240.00,445.00,120.00,310.00,10.00
"3522012",7485.00,7250.00,1565.00,5685.00,240.00,7490.00,6435.00,1045.00,0.00,6285.00,1045.00,1815.00,3420.00,6285.00,4190.00,3910.00,280.00,2090.00,3490.00,3165.00,160.00,45.00,95.00,0.00,30.00,2560.00,2430.00,125.00,0.00,7490.00,1595.00,4805.00,1085.00,375.00,65.00,175.00,135.00
"3522014",27560.00,26830.00,6915.00,19915.00,730.00,27560.00,23965.00,3515.00,75.00,21985.00,4120.00,7390.00,10475.00,21985.00,15945.00,14750.00,1200.00,6035.00,13980.00,11710.00,1075.00,300.00,745.00,60.00,95.00,10070.00,7880.00,2190.00,0.00,27560.00,6990.00,17580.00,2990.00,2750.00,945.00,1600.00,205.00
"3522016",3400.00,3345.00,785.00,2565.00,50.00,3400.00,3100.00,300.00,0.00,2825.00,465.00,960.00,1405.00,2825.00,1975.00,1865.00,110.00,850.00,1585.00,1430.00,50.00,15.00,85.00,0.00,0.00,1280.00,1230.00,45.00,0.00,3395.00,785.00,2165.00,450.00,285.00,55.00,210.00,0.00
"3522021",5585.00,5540.00,1495.00,4045.00,45.00,5585.00,5085.00,495.00,0.00,4355.00,1020.00,1275.00,2065.00,4355.00,2905.00,2675.00,230.00,1450.00,2535.00,2150.00,125.00,0.00,195.00,35.00,15.00,2090.00,1625.00,470.00,0.00,5585.00,1505.00,3410.00,670.00,1040.00,280.00,600.00,160.00
"3523001",6935.00,6815.00,1255.00,5560.00,120.00,6935.00,5870.00,1065.00,0.00,5925.00,950.00,1610.00,3370.00,5930.00,4025.00,3875.00,155.00,1900.00,3425.00,2935.00,235.00,65.00,120.00,0.00,65.00,2535.00,2375.00,160.00,0.00,6935.00,1250.00,4410.00,1270.00,250.00,70.00,165.00,15.00
"3523008",120550.00,115685.00,25445.00,90235.00,4870.00,120550.00,94885.00,24885.00,785.00,99060.00,17165.00,26695.00,55200.00,99060.00,69085.00,64280.00,4800.00,29975.00,60455.00,46965.00,4430.00,4110.00,3305.00,1060.00,585.00,48115.00,33585.00,14530.00,0.00,120550.00,26100.00,79345.00,15105.00,14635.00,3465.00,10045.00,1125.00
"3523009",12185.00,11930.00,2900.00,9025.00,255.00,12185.00,10595.00,1565.00,25.00,9905.00,1515.00,2600.00,5790.00,9905.00,7025.00,6680.00,345.00,2880.00,5865.00,5300.00,230.00,170.00,130.00,0.00,25.00,4220.00,3900.00,315.00,0.00,12185.00,2930.00,7530.00,1725.00,610.00,135.00,420.00,60.00
"3523017",10725.00,10505.00,2340.00,8170.00,220.00,10725.00,9010.00,1705.00,0.00,8885.00,1315.00,2800.00,4765.00,8880.00,6485.00,6200.00,280.00,2400.00,5355.00,4730.00,235.00,155.00,160.00,35.00,40.00,3740.00,3515.00,225.00,0.00,10725.00,2380.00,6970.00,1375.00,725.00,220.00,460.00,45.00
"3523025",26210.00,25665.00,5995.00,19670.00,545.00,26205.00,23215.00,2960.00,25.00,21360.00,4185.00,6200.00,10970.00,21360.00,14825.00,14005.00,815.00,6530.00,12305.00,10470.00,940.00,75.00,670.00,65.00,90.00,9945.00,8120.00,1820.00,0.00,26210.00,6005.00,16075.00,4130.00,2015.00,570.00,1265.00,180.00
"3523033",9975.00,9815.00,3355.00,6460.00,160.00,9975.00,9095.00,875.00,0.00,7195.00,3090.00,1840.00,2265.00,7195.00,5360.00,5225.00,135.00,1835.00,3795.00,3220.00,220.00,0.00,230.00,60.00,45.00,2930.00,2635.00,295.00,0.00,9975.00,3370.00,5720.00,880.00,920.00,490.00,400.00,25.00
"3523043",8090.00,7975.00,1940.00,6035.00,120.00,8090.00,7555.00,520.00,0.00,6500.00,1955.00,2020.00,2525.00,6500.00,4520.00,4295.00,230.00,1980.00,3605.00,2975.00,305.00,0.00,290.00,0.00,0.00,3140.00,2585.00,555.00,0.00,8090.00,1935.00,4875.00,1280.00,940.00,300.00,555.00,85.00
"3523050",11215.00,10940.00,2585.00,8355.00,275.00,11215.00,10355.00,795.00,70.00,9105.00,2975.00,2765.00,3365.00,9105.00,6165.00,5755.00,410.00,2940.00,4765.00,3905.00,325.00,0.00,420.00,75.00,35.00,4450.00,3350.00,1095.00,0.00,11215.00,2595.00,6675.00,1945.00,1685.00,570.00,1035.00,80.00
"3524001",180430.00,167340.00,41850.00,125480.00,13095.00,180430.00,120355.00,57815.00,2260.00,144525.00,17465.00,32335.00,94730.00,144530.00,100565.00,93490.00,7075.00,43965.00,84700.00,63845.00,4725.00,12095.00,2650.00,440.00,945.00,62410.00,52320.00,10095.00,0.00,180430.00,44500.00,114240.00,21690.00,15460.00,4720.00,9585.00,1155.00
