"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"607","2401","/25-29years;Males","4985","Male",2011
"608","2402","/25-29years;Males","7985","Male",2011
"609","2403","/25-29years;Males","24500","Male",2011
"610","2404","/25-29years;Males","13985","Male",2011
"611","2405","/25-29years;Males","9405","Male",2011
"612","2406","/25-29years;Males","73860","Male",2011
"613","2407","/25-29years;Males","11285","Male",2011
"614","2408","/25-29years;Males","4300","Male",2011
"615","2409","/25-29years;Males","2605","Male",2011
"616","2410","/25-29years;Males","415","Male",2011
"617","2411","/25-29years;Males","1850","Male",2011
"618","2412","/25-29years;Males","11620","Male",2011
"619","2413","/25-29years;Males","11050","Male",2011
"620","2414","/25-29years;Males","12760","Male",2011
"621","2415","/25-29years;Males","14385","Male",2011
"622","2416","/25-29years;Males","39275","Male",2011
"623","2417","/25-29years;Males","485","Male",2011
"624","2418","/25-29years;Males","565","Male",2011
"625","3526","/25-29years;Males","2830","Male",2011
"626","3527","/25-29years;Males","3785","Male",2011
"627","3530","/25-29years;Males","16965","Male",2011
"628","3531","/25-29years;Males","2230","Male",2011
"629","3533","/25-29years;Males","4025","Male",2011
"630","3534","/25-29years;Males","2705","Male",2011
"631","3535","/25-29years;Males","3710","Male",2011
"632","3536","/25-29years;Males","12350","Male",2011
"633","3537","/25-29years;Males","16460","Male",2011
"634","3538","/25-29years;Males","3965","Male",2011
"635","3539","/25-29years;Males","1440","Male",2011
"636","3540","/25-29years;Males","2740","Male",2011
"637","3541","/25-29years;Males","6130","Male",2011
"638","3542","/25-29years;Males","3475","Male",2011
"639","3543","/25-29years;Males","3580","Male",2011
"640","3544","/25-29years;Males","14760","Male",2011
"641","3546","/25-29years;Males","11575","Male",2011
"642","3547","/25-29years;Males","3305","Male",2011
"643","3549","/25-29years;Males","1855","Male",2011
"644","3551","/25-29years;Males","30185","Male",2011
"645","3552","/25-29years;Males","3015","Male",2011
"646","3553","/25-29years;Males","41090","Male",2011
"647","3554","/25-29years;Males","2080","Male",2011
"648","3555","/25-29years;Males","3885","Male",2011
"649","3556","/25-29years;Males","2430","Male",2011
"650","3557","/25-29years;Males","3450","Male",2011
"651","3558","/25-29years;Males","4680","Male",2011
"652","3560","/25-29years;Males","13380","Male",2011
"653","3561","/25-29years;Males","5525","Male",2011
"654","3562","/25-29years;Males","4350","Male",2011
"655","3563","/25-29years;Males","800","Male",2011
"656","3565","/25-29years;Males","17875","Male",2011
"657","3566","/25-29years;Males","7840","Male",2011
"658","3568","/25-29years;Males","10575","Male",2011
"659","3570","/25-29years;Males","29470","Male",2011
"660","3595","/25-29years;Males","101285","Male",2011
"661","4601","/25-29years;Males","23790","Male",2011
"662","4602","/25-29years;Males","4750","Male",2011
"663","4603","/25-29years;Males","2925","Male",2011
"664","4604","/25-29years;Males","2275","Male",2011
"665","4605","/25-29years;Males","4845","Male",2011
"666","4701","/25-29years;Males","1845","Male",2011
"667","4702","/25-29years;Males","1545","Male",2011
"668","4703","/25-29years;Males","1090","Male",2011
"669","4704","/25-29years;Males","9150","Male",2011
"670","4705","/25-29years;Males","1310","Male",2011
"671","4706","/25-29years;Males","12460","Male",2011
"672","4707","/25-29years;Males","1125","Male",2011
"673","4708","/25-29years;Males","905","Male",2011
"674","4709","/25-29years;Males","1925","Male",2011
"675","4710","/25-29years;Males","2450","Male",2011
"676","4711","/25-29years;Males","600","Male",2011
"677","4712","/25-29years;Males","325","Male",2011
"678","4713","/25-29years;Males","155","Male",2011
"679","4831","/25-29years;Males","9560","Male",2011
"680","4832","/25-29years;Males","54520","Male",2011
"681","4833","/25-29years;Males","14780","Male",2011
"682","4834","/25-29years;Males","49295","Male",2011
"683","4835","/25-29years;Males","17810","Male",2011
"684","5911","/25-29years;Males","2035","Male",2011
"685","5912","/25-29years;Males","1705","Male",2011
"686","5913","/25-29years;Males","9135","Male",2011
"687","5914","/25-29years;Males","5900","Male",2011
"688","5921","/25-29years;Males","8695","Male",2011
"689","5922","/25-29years;Males","21310","Male",2011
"690","5923","/25-29years;Males","22220","Male",2011
"691","5931","/25-29years;Males","6315","Male",2011
"692","5932","/25-29years;Males","29380","Male",2011
"693","5933","/25-29years;Males","6830","Male",2011
"694","5941","/25-29years;Males","12045","Male",2011
"695","5942","/25-29years;Males","5965","Male",2011
"696","5943","/25-29years;Males","2665","Male",2011
"697","5951","/25-29years;Males","1850","Male",2011
"698","5952","/25-29years;Males","4165","Male",2011
"699","5953","/25-29years;Males","2855","Male",2011
"700","6001","/25-29years;Males","1160","Male",2011
"701","6101","/25-29years;Males","1770","Male",2011
"702","6201","/25-29years;Males","1265","Male",2011
"703","1011","/30-34years;Males","9025","Male",2011
"704","1012","/30-34years;Males","2075","Male",2011
"705","1013","/30-34years;Males","1645","Male",2011
"706","1014","/30-34years;Males","1120","Male",2011
"707","1100","/30-34years;Males","3555","Male",2011
"708","1211","/30-34years;Males","1245","Male",2011
"709","1212","/30-34years;Males","1295","Male",2011
"710","1223","/30-34years;Males","1890","Male",2011
"711","1234","/30-34years;Males","1830","Male",2011
"712","1235","/30-34years;Males","690","Male",2011
"713","1246","/30-34years;Males","1175","Male",2011
"714","1247","/30-34years;Males","935","Male",2011
"715","1258","/30-34years;Males","2490","Male",2011
"716","1269","/30-34years;Males","12910","Male",2011
"717","1301","/30-34years;Males","6410","Male",2011
"718","1302","/30-34years;Males","4665","Male",2011
"719","1303","/30-34years;Males","5195","Male",2011
"720","1304","/30-34years;Males","1340","Male",2011
"721","1305","/30-34years;Males","540","Male",2011
"722","1306","/30-34years;Males","1940","Male",2011
"723","1307","/30-34years;Males","1135","Male",2011
"724","2401","/30-34years;Males","5740","Male",2011
"725","2402","/30-34years;Males","8705","Male",2011
"726","2403","/30-34years;Males","24665","Male",2011
"727","2404","/30-34years;Males","15430","Male",2011
"728","2405","/30-34years;Males","9615","Male",2011
"729","2406","/30-34years;Males","75105","Male",2011
"730","2407","/30-34years;Males","11885","Male",2011
"731","2408","/30-34years;Males","4360","Male",2011
"732","2409","/30-34years;Males","2835","Male",2011
"733","2410","/30-34years;Males","465","Male",2011
"734","2411","/30-34years;Males","2170","Male",2011
"735","2412","/30-34years;Males","13430","Male",2011
"736","2413","/30-34years;Males","11745","Male",2011
"737","2414","/30-34years;Males","14930","Male",2011
"738","2415","/30-34years;Males","16985","Male",2011
"739","2416","/30-34years;Males","45790","Male",2011
"740","2417","/30-34years;Males","435","Male",2011
"741","2418","/30-34years;Males","555","Male",2011
"742","3526","/30-34years;Males","2640","Male",2011
"743","3527","/30-34years;Males","3750","Male",2011
"744","3530","/30-34years;Males","17100","Male",2011
"745","3531","/30-34years;Males","2375","Male",2011
"746","3533","/30-34years;Males","3675","Male",2011
"747","3534","/30-34years;Males","2575","Male",2011
"748","3535","/30-34years;Males","3590","Male",2011
"749","3536","/30-34years;Males","14515","Male",2011
"750","3537","/30-34years;Males","14960","Male",2011
"751","3538","/30-34years;Males","3920","Male",2011
"752","3539","/30-34years;Males","1460","Male",2011
"753","3540","/30-34years;Males","2685","Male",2011
"754","3541","/30-34years;Males","5600","Male",2011
"755","3542","/30-34years;Males","3145","Male",2011
"756","3543","/30-34years;Males","3650","Male",2011
"757","3544","/30-34years;Males","13390","Male",2011
"758","3546","/30-34years;Males","10945","Male",2011
"759","3547","/30-34years;Males","3065","Male",2011
"760","3549","/30-34years;Males","1940","Male",2011
"761","3551","/30-34years;Males","27675","Male",2011
"762","3552","/30-34years;Males","2995","Male",2011
"763","3553","/30-34years;Males","39765","Male",2011
"764","3554","/30-34years;Males","2050","Male",2011
"765","3555","/30-34years;Males","3210","Male",2011
"766","3556","/30-34years;Males","2265","Male",2011
"767","3557","/30-34years;Males","2915","Male",2011
"768","3558","/30-34years;Males","4755","Male",2011
"769","3560","/30-34years;Males","13355","Male",2011
"770","3561","/30-34years;Males","5410","Male",2011
"771","3562","/30-34years;Males","4050","Male",2011
"772","3563","/30-34years;Males","815","Male",2011
"773","3565","/30-34years;Males","17070","Male",2011
"774","3566","/30-34years;Males","7555","Male",2011
"775","3568","/30-34years;Males","10845","Male",2011
"776","3570","/30-34years;Males","27635","Male",2011
"777","3595","/30-34years;Males","95730","Male",2011
"778","4601","/30-34years;Males","22290","Male",2011
"779","4602","/30-34years;Males","4585","Male",2011
"780","4603","/30-34years;Males","2895","Male",2011
"781","4604","/30-34years;Males","2035","Male",2011
"782","4605","/30-34years;Males","4950","Male",2011
"783","4701","/30-34years;Males","1900","Male",2011
"784","4702","/30-34years;Males","1485","Male",2011
"785","4703","/30-34years;Males","1145","Male",2011
"786","4704","/30-34years;Males","8625","Male",2011
"787","4705","/30-34years;Males","1410","Male",2011
"788","4706","/30-34years;Males","10905","Male",2011
"789","4707","/30-34years;Males","1120","Male",2011
"790","4708","/30-34years;Males","980","Male",2011
"791","4709","/30-34years;Males","1880","Male",2011
"792","4710","/30-34years;Males","2105","Male",2011
"793","4711","/30-34years;Males","545","Male",2011
"794","4712","/30-34years;Males","235","Male",2011
"795","4713","/30-34years;Males","115","Male",2011
"796","4831","/30-34years;Males","9100","Male",2011
"797","4832","/30-34years;Males","53980","Male",2011
"798","4833","/30-34years;Males","14555","Male",2011
"799","4834","/30-34years;Males","44710","Male",2011
"800","4835","/30-34years;Males","16325","Male",2011
"801","5911","/30-34years;Males","2175","Male",2011
"802","5912","/30-34years;Males","2020","Male",2011
"803","5913","/30-34years;Males","8505","Male",2011
"804","5914","/30-34years;Males","5435","Male",2011
"805","5921","/30-34years;Males","8230","Male",2011
"806","5922","/30-34years;Males","19845","Male",2011
"807","5923","/30-34years;Males","21705","Male",2011
"808","5931","/30-34years;Males","5390","Male",2011
"809","5932","/30-34years;Males","26805","Male",2011
"810","5933","/30-34years;Males","6775","Male",2011
"811","5941","/30-34years;Males","11060","Male",2011
"812","5942","/30-34years;Males","5940","Male",2011
"813","5943","/30-34years;Males","2880","Male",2011
"814","5951","/30-34years;Males","1940","Male",2011
"815","5952","/30-34years;Males","4035","Male",2011
"816","5953","/30-34years;Males","2460","Male",2011
"817","6001","/30-34years;Males","1055","Male",2011
"818","6101","/30-34years;Males","1630","Male",2011
"819","6201","/30-34years;Males","1190","Male",2011
"820","1011","/35-39years;Males","9755","Male",2011
"821","1012","/35-39years;Males","2785","Male",2011
"822","1013","/35-39years;Males","2100","Male",2011
"823","1014","/35-39years;Males","1295","Male",2011
"824","1100","/35-39years;Males","4015","Male",2011
"825","1211","/35-39years;Males","1565","Male",2011
"826","1212","/35-39years;Males","1540","Male",2011
"827","1223","/35-39years;Males","2125","Male",2011
"828","1234","/35-39years;Males","2215","Male",2011
"829","1235","/35-39years;Males","870","Male",2011
"830","1246","/35-39years;Males","1270","Male",2011
"831","1247","/35-39years;Males","1140","Male",2011
"832","1258","/35-39years;Males","2785","Male",2011
"833","1269","/35-39years;Males","13300","Male",2011
"834","1301","/35-39years;Males","6770","Male",2011
"835","1302","/35-39years;Males","5335","Male",2011
"836","1303","/35-39years;Males","5605","Male",2011
"837","1304","/35-39years;Males","1480","Male",2011
"838","1305","/35-39years;Males","610","Male",2011
"839","1306","/35-39years;Males","2225","Male",2011
"840","1307","/35-39years;Males","1345","Male",2011
"841","2401","/35-39years;Males","5155","Male",2011
"842","2402","/35-39years;Males","7305","Male",2011
"843","2403","/35-39years;Males","21240","Male",2011
"844","2404","/35-39years;Males","13275","Male",2011
"845","2405","/35-39years;Males","8595","Male",2011
"846","2406","/35-39years;Males","68030","Male",2011
"847","2407","/35-39years;Males","12120","Male",2011
"848","2408","/35-39years;Males","4215","Male",2011
"849","2409","/35-39years;Males","2875","Male",2011
"850","2410","/35-39years;Males","445","Male",2011
"851","2411","/35-39years;Males","2290","Male",2011
"852","2412","/35-39years;Males","12255","Male",2011
"853","2413","/35-39years;Males","12930","Male",2011
"854","2414","/35-39years;Males","14810","Male",2011
"855","2415","/35-39years;Males","17610","Male",2011
"856","2416","/35-39years;Males","45250","Male",2011
"857","2417","/35-39years;Males","380","Male",2011
"858","2418","/35-39years;Males","615","Male",2011
"859","3526","/35-39years;Males","2775","Male",2011
"860","3527","/35-39years;Males","3950","Male",2011
"861","3530","/35-39years;Males","19205","Male",2011
"862","3531","/35-39years;Males","2695","Male",2011
"863","3533","/35-39years;Males","3805","Male",2011
"864","3534","/35-39years;Males","2795","Male",2011
"865","3535","/35-39years;Males","3980","Male",2011
"866","3536","/35-39years;Males","18090","Male",2011
"867","3537","/35-39years;Males","15165","Male",2011
"868","3538","/35-39years;Males","3995","Male",2011
"869","3539","/35-39years;Males","1460","Male",2011
"870","3540","/35-39years;Males","2680","Male",2011
"871","3541","/35-39years;Males","5510","Male",2011
"872","3542","/35-39years;Males","3230","Male",2011
"873","3543","/35-39years;Males","4285","Male",2011
"874","3544","/35-39years;Males","13085","Male",2011
"875","3546","/35-39years;Males","11870","Male",2011
"876","3547","/35-39years;Males","3250","Male",2011
"877","3549","/35-39years;Males","2020","Male",2011
"878","3551","/35-39years;Males","28765","Male",2011
"879","3552","/35-39years;Males","3210","Male",2011
"880","3553","/35-39years;Males","43945","Male",2011
"881","3554","/35-39years;Males","2150","Male",2011
"882","3555","/35-39years;Males","3340","Male",2011
"883","3556","/35-39years;Males","2530","Male",2011
"884","3557","/35-39years;Males","2725","Male",2011
"885","3558","/35-39years;Males","5465","Male",2011
"886","3560","/35-39years;Males","15115","Male",2011
"887","3561","/35-39years;Males","5875","Male",2011
"888","3562","/35-39years;Males","4280","Male",2011
"889","3563","/35-39years;Males","855","Male",2011
"890","3565","/35-39years;Males","17395","Male",2011
"891","3566","/35-39years;Males","8300","Male",2011
"892","3568","/35-39years;Males","12385","Male",2011
