"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"4627","3556","80-84","1045","Female",2016
"4628","3557","80-84","1660","Female",2016
"4629","3558","80-84","2675","Female",2016
"4630","3560","80-84","7045","Female",2016
"4631","3561","80-84","2845","Female",2016
"4632","3562","80-84","2130","Female",2016
"4633","3563","80-84","490","Female",2016
"4634","3565","80-84","5615","Female",2016
"4635","3566","80-84","3245","Female",2016
"4636","3568","80-84","5025","Female",2016
"4637","3570","80-84","11030","Female",2016
"4638","3595","80-84","34965","Female",2016
"4639","4601","80-84","8790","Female",2016
"4640","4602","80-84","2370","Female",2016
"4641","4603","80-84","1460","Female",2016
"4642","4604","80-84","275","Female",2016
"4643","4605","80-84","1740","Female",2016
"4644","4701","80-84","780","Female",2016
"4645","4702","80-84","885","Female",2016
"4646","4703","80-84","645","Female",2016
"4647","4704","80-84","3205","Female",2016
"4648","4705","80-84","1000","Female",2016
"4649","4706","80-84","3905","Female",2016
"4650","4707","80-84","695","Female",2016
"4651","4708","80-84","650","Female",2016
"4652","4709","80-84","900","Female",2016
"4653","4710","80-84","680","Female",2016
"4654","4711","80-84","95","Female",2016
"4655","4712","80-84","50","Female",2016
"4656","4713","80-84","10","Female",2016
"4657","4831","80-84","3225","Female",2016
"4658","4832","80-84","12110","Female",2016
"4659","4833","80-84","4800","Female",2016
"4660","4834","80-84","11620","Female",2016
"4661","4835","80-84","2860","Female",2016
"4662","5911","80-84","980","Female",2016
"4663","5912","80-84","1110","Female",2016
"4664","5913","80-84","6190","Female",2016
"4665","5914","80-84","2955","Female",2016
"4666","5921","80-84","3650","Female",2016
"4667","5922","80-84","6630","Female",2016
"4668","5923","80-84","7790","Female",2016
"4669","5931","80-84","2300","Female",2016
"4670","5932","80-84","7385","Female",2016
"4671","5933","80-84","3810","Female",2016
"4672","5941","80-84","5610","Female",2016
"4673","5942","80-84","4255","Female",2016
"4674","5943","80-84","1665","Female",2016
"4675","5951","80-84","590","Female",2016
"4676","5952","80-84","1220","Female",2016
"4677","5953","80-84","510","Female",2016
"4678","6001","80-84","205","Female",2016
"4679","6101","80-84","145","Female",2016
"4680","6201","80-84","65","Female",2016
"4681","1011","85-89","2190","Female",2016
"4682","1012","85-89","765","Female",2016
"4683","1013","85-89","745","Female",2016
"4684","1014","85-89","145","Female",2016
"4685","1100","85-89","1205","Female",2016
"4686","1211","85-89","650","Female",2016
"4687","1212","85-89","700","Female",2016
"4688","1223","85-89","830","Female",2016
"4689","1234","85-89","640","Female",2016
"4690","1235","85-89","365","Female",2016
"4691","1246","85-89","495","Female",2016
"4692","1247","85-89","415","Female",2016
"4693","1258","85-89","1265","Female",2016
"4694","1269","85-89","3015","Female",2016
"4695","1301","85-89","1835","Female",2016
"4696","1302","85-89","1590","Female",2016
"4697","1303","85-89","1360","Female",2016
"4698","1304","85-89","475","Female",2016
"4699","1305","85-89","305","Female",2016
"4700","1306","85-89","720","Female",2016
"4701","1307","85-89","570","Female",2016
"4702","2401","85-89","2470","Female",2016
"4703","2402","85-89","2845","Female",2016
"4704","2403","85-89","7795","Female",2016
"4705","2404","85-89","5940","Female",2016
"4706","2405","85-89","3180","Female",2016
"4707","2406","85-89","20945","Female",2016
"4708","2407","85-89","2495","Female",2016
"4709","2408","85-89","1295","Female",2016
"4710","2409","85-89","655","Female",2016
"4711","2410","85-89","45","Female",2016
"4712","2411","85-89","1100","Female",2016
"4713","2412","85-89","4190","Female",2016
"4714","2413","85-89","4290","Female",2016
"4715","2414","85-89","3305","Female",2016
"4716","2415","85-89","3955","Female",2016
"4717","2416","85-89","12270","Female",2016
"4718","2417","85-89","0","Female",2016
"4719","2418","85-89","15","Female",2016
"4720","3526","85-89","1350","Female",2016
"4721","3527","85-89","1315","Female",2016
"4722","3530","85-89","4610","Female",2016
"4723","3531","85-89","750","Female",2016
"4724","3533","85-89","1890","Female",2016
"4725","3534","85-89","1050","Female",2016
"4726","3535","85-89","2125","Female",2016
"4727","3536","85-89","4330","Female",2016
"4728","3537","85-89","5425","Female",2016
"4729","3538","85-89","1695","Female",2016
"4730","3539","85-89","720","Female",2016
"4731","3540","85-89","1195","Female",2016
"4732","3541","85-89","1890","Female",2016
"4733","3542","85-89","1365","Female",2016
"4734","3543","85-89","1795","Female",2016
"4735","3544","85-89","4015","Female",2016
"4736","3546","85-89","5365","Female",2016
"4737","3547","85-89","1240","Female",2016
"4738","3549","85-89","575","Female",2016
"4739","3551","85-89","7240","Female",2016
"4740","3552","85-89","1080","Female",2016
"4741","3553","85-89","7620","Female",2016
"4742","3554","85-89","875","Female",2016
"4743","3555","85-89","2585","Female",2016
"4744","3556","85-89","620","Female",2016
"4745","3557","85-89","1105","Female",2016
"4746","3558","85-89","1905","Female",2016
"4747","3560","85-89","4755","Female",2016
"4748","3561","85-89","1815","Female",2016
"4749","3562","85-89","1530","Female",2016
"4750","3563","85-89","345","Female",2016
"4751","3565","85-89","4060","Female",2016
"4752","3566","85-89","2535","Female",2016
"4753","3568","85-89","3685","Female",2016
"4754","3570","85-89","7370","Female",2016
"4755","3595","85-89","25135","Female",2016
"4756","4601","85-89","6725","Female",2016
"4757","4602","85-89","1785","Female",2016
"4758","4603","85-89","835","Female",2016
"4759","4604","85-89","160","Female",2016
"4760","4605","85-89","1345","Female",2016
"4761","4701","85-89","595","Female",2016
"4762","4702","85-89","670","Female",2016
"4763","4703","85-89","505","Female",2016
"4764","4704","85-89","2280","Female",2016
"4765","4705","85-89","775","Female",2016
"4766","4706","85-89","2945","Female",2016
"4767","4707","85-89","550","Female",2016
"4768","4708","85-89","540","Female",2016
"4769","4709","85-89","700","Female",2016
"4770","4710","85-89","425","Female",2016
"4771","4711","85-89","35","Female",2016
"4772","4712","85-89","20","Female",2016
"4773","4713","85-89","5","Female",2016
"4774","4831","85-89","2300","Female",2016
"4775","4832","85-89","8290","Female",2016
"4776","4833","85-89","3460","Female",2016
"4777","4834","85-89","7935","Female",2016
"4778","4835","85-89","1735","Female",2016
"4779","5911","85-89","735","Female",2016
"4780","5912","85-89","790","Female",2016
"4781","5913","85-89","4435","Female",2016
"4782","5914","85-89","1805","Female",2016
"4783","5921","85-89","2595","Female",2016
"4784","5922","85-89","4365","Female",2016
"4785","5923","85-89","5480","Female",2016
"4786","5931","85-89","1530","Female",2016
"4787","5932","85-89","5155","Female",2016
"4788","5933","85-89","2840","Female",2016
"4789","5941","85-89","4465","Female",2016
"4790","5942","85-89","2865","Female",2016
"4791","5943","85-89","1055","Female",2016
"4792","5951","85-89","365","Female",2016
"4793","5952","85-89","785","Female",2016
"4794","5953","85-89","265","Female",2016
"4795","6001","85-89","100","Female",2016
"4796","6101","85-89","75","Female",2016
"4797","6201","85-89","10","Female",2016
"4798","1011","90-94","1035","Female",2016
"4799","1012","90-94","315","Female",2016
"4800","1013","90-94","300","Female",2016
"4801","1014","90-94","50","Female",2016
"4802","1100","90-94","645","Female",2016
"4803","1211","90-94","365","Female",2016
"4804","1212","90-94","335","Female",2016
"4805","1223","90-94","465","Female",2016
"4806","1234","90-94","340","Female",2016
"4807","1235","90-94","190","Female",2016
"4808","1246","90-94","245","Female",2016
"4809","1247","90-94","245","Female",2016
"4810","1258","90-94","685","Female",2016
"4811","1269","90-94","1610","Female",2016
"4812","1301","90-94","1050","Female",2016
"4813","1302","90-94","850","Female",2016
"4814","1303","90-94","770","Female",2016
"4815","1304","90-94","230","Female",2016
"4816","1305","90-94","145","Female",2016
"4817","1306","90-94","470","Female",2016
"4818","1307","90-94","310","Female",2016
"4819","2401","90-94","1295","Female",2016
"4820","2402","90-94","1220","Female",2016
"4821","2403","90-94","3950","Female",2016
"4822","2404","90-94","3000","Female",2016
"4823","2405","90-94","1830","Female",2016
"4824","2406","90-94","10825","Female",2016
"4825","2407","90-94","1180","Female",2016
"4826","2408","90-94","515","Female",2016
"4827","2409","90-94","260","Female",2016
"4828","2410","90-94","15","Female",2016
"4829","2411","90-94","480","Female",2016
"4830","2412","90-94","2085","Female",2016
"4831","2413","90-94","1950","Female",2016
"4832","2414","90-94","1515","Female",2016
"4833","2415","90-94","1830","Female",2016
"4834","2416","90-94","5920","Female",2016
"4835","2417","90-94","10","Female",2016
"4836","2418","90-94","5","Female",2016
"4837","3526","90-94","620","Female",2016
"4838","3527","90-94","670","Female",2016
"4839","3530","90-94","2305","Female",2016
"4840","3531","90-94","385","Female",2016
"4841","3533","90-94","885","Female",2016
"4842","3534","90-94","515","Female",2016
"4843","3535","90-94","1120","Female",2016
"4844","3536","90-94","2355","Female",2016
"4845","3537","90-94","2850","Female",2016
"4846","3538","90-94","920","Female",2016
"4847","3539","90-94","345","Female",2016
"4848","3540","90-94","710","Female",2016
"4849","3541","90-94","1045","Female",2016
"4850","3542","90-94","710","Female",2016
"4851","3543","90-94","990","Female",2016
"4852","3544","90-94","2380","Female",2016
"4853","3546","90-94","2920","Female",2016
"4854","3547","90-94","615","Female",2016
"4855","3549","90-94","305","Female",2016
"4856","3551","90-94","4145","Female",2016
"4857","3552","90-94","565","Female",2016
"4858","3553","90-94","3695","Female",2016
"4859","3554","90-94","465","Female",2016
"4860","3555","90-94","1415","Female",2016
"4861","3556","90-94","340","Female",2016
"4862","3557","90-94","615","Female",2016
"4863","3558","90-94","1060","Female",2016
"4864","3560","90-94","2445","Female",2016
"4865","3561","90-94","870","Female",2016
"4866","3562","90-94","830","Female",2016
"4867","3563","90-94","170","Female",2016
"4868","3565","90-94","1930","Female",2016
"4869","3566","90-94","1330","Female",2016
"4870","3568","90-94","2090","Female",2016
"4871","3570","90-94","3640","Female",2016
"4872","3595","90-94","13500","Female",2016
"4873","4601","90-94","3855","Female",2016
"4874","4602","90-94","1185","Female",2016
"4875","4603","90-94","450","Female",2016
"4876","4604","90-94","65","Female",2016
"4877","4605","90-94","725","Female",2016
"4878","4701","90-94","320","Female",2016
"4879","4702","90-94","420","Female",2016
"4880","4703","90-94","255","Female",2016
"4881","4704","90-94","1340","Female",2016
"4882","4705","90-94","435","Female",2016
"4883","4706","90-94","1585","Female",2016
"4884","4707","90-94","255","Female",2016
"4885","4708","90-94","290","Female",2016
"4886","4709","90-94","320","Female",2016
"4887","4710","90-94","310","Female",2016
"4888","4711","90-94","10","Female",2016
"4889","4712","90-94","5","Female",2016
"4890","4713","90-94","0","Female",2016
"4891","4831","90-94","1220","Female",2016
"4892","4832","90-94","3925","Female",2016
"4893","4833","90-94","1970","Female",2016
"4894","4834","90-94","4260","Female",2016
"4895","4835","90-94","850","Female",2016
"4896","5911","90-94","370","Female",2016
"4897","5912","90-94","425","Female",2016
"4898","5913","90-94","2255","Female",2016
"4899","5914","90-94","965","Female",2016
"4900","5921","90-94","1360","Female",2016
"4901","5922","90-94","2330","Female",2016
"4902","5923","90-94","3005","Female",2016
"4903","5931","90-94","735","Female",2016
"4904","5932","90-94","2825","Female",2016
"4905","5933","90-94","1495","Female",2016
"4906","5941","90-94","2790","Female",2016
"4907","5942","90-94","1515","Female",2016
"4908","5943","90-94","600","Female",2016
"4909","5951","90-94","180","Female",2016
"4910","5952","90-94","310","Female",2016
"4911","5953","90-94","115","Female",2016
"4912","6001","90-94","45","Female",2016
"4913","6101","90-94","35","Female",2016
"4914","6201","90-94","5","Female",2016
"4915","1011","95-99","290","Female",2016
"4916","1012","95-99","75","Female",2016
"4917","1013","95-99","100","Female",2016
"4918","1014","95-99","20","Female",2016
"4919","1100","95-99","205","Female",2016
"4920","1211","95-99","130","Female",2016
"4921","1212","95-99","120","Female",2016
"4922","1223","95-99","150","Female",2016
"4923","1234","95-99","110","Female",2016
"4924","1235","95-99","70","Female",2016
"4925","1246","95-99","80","Female",2016
"4926","1247","95-99","75","Female",2016
"4927","1258","95-99","225","Female",2016
"4928","1269","95-99","490","Female",2016
"4929","1301","95-99","335","Female",2016
"4930","1302","95-99","260","Female",2016
"4931","1303","95-99","210","Female",2016
"4932","1304","95-99","55","Female",2016
"4933","1305","95-99","35","Female",2016
"4934","1306","95-99","145","Female",2016
"4935","1307","95-99","95","Female",2016
"4936","2401","95-99","320","Female",2016
"4937","2402","95-99","275","Female",2016
"4938","2403","95-99","1150","Female",2016
"4939","2404","95-99","825","Female",2016
"4940","2405","95-99","540","Female",2016
"4941","2406","95-99","3110","Female",2016
"4942","2407","95-99","300","Female",2016
"4943","2408","95-99","95","Female",2016
"4944","2409","95-99","75","Female",2016
"4945","2410","95-99","0","Female",2016
"4946","2411","95-99","165","Female",2016
"4947","2412","95-99","620","Female",2016
"4948","2413","95-99","470","Female",2016
"4949","2414","95-99","415","Female",2016
"4950","2415","95-99","425","Female",2016
"4951","2416","95-99","1630","Female",2016
"4952","2417","95-99","0","Female",2016
"4953","2418","95-99","0","Female",2016
"4954","3526","95-99","170","Female",2016
"4955","3527","95-99","195","Female",2016
"4956","3530","95-99","585","Female",2016
"4957","3531","95-99","95","Female",2016
"4958","3533","95-99","245","Female",2016
"4959","3534","95-99","125","Female",2016
"4960","3535","95-99","300","Female",2016
"4961","3536","95-99","535","Female",2016
"4962","3537","95-99","740","Female",2016
"4963","3538","95-99","275","Female",2016
"4964","3539","95-99","95","Female",2016
"4965","3540","95-99","165","Female",2016
"4966","3541","95-99","295","Female",2016
"4967","3542","95-99","165","Female",2016
"4968","3543","95-99","280","Female",2016
"4969","3544","95-99","590","Female",2016
"4970","3546","95-99","755","Female",2016
"4971","3547","95-99","180","Female",2016
"4972","3549","95-99","60","Female",2016
"4973","3551","95-99","1255","Female",2016
"4974","3552","95-99","155","Female",2016
"4975","3553","95-99","960","Female",2016
