"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"698","4152","15 - 19","1590","Male",2006
"699","4161","15 - 19","765","Male",2006
"700","4162","15 - 19","650","Male",2006
"701","4171","15 - 19","3140","Male",2006
"702","4181","15 - 19","2300","Male",2006
"703","4182","15 - 19","780","Male",2006
"704","5111","15 - 19","1755","Male",2006
"705","5121","15 - 19","3020","Male",2006
"706","5131","15 - 19","1335","Male",2006
"707","5141","15 - 19","685","Male",2006
"708","5151","15 - 19","4900","Male",2006
"709","5161","15 - 19","975","Male",2006
"710","5171","15 - 19","390","Male",2006
"711","5181","15 - 19","800","Male",2006
"712","5191","15 - 19","745","Male",2006
"713","6111","15 - 19","3110","Male",2006
"714","6112","15 - 19","3060","Male",2006
"715","6113","15 - 19","1950","Male",2006
"716","6121","15 - 19","1835","Male",2006
"717","6122","15 - 19","2000","Male",2006
"718","6211","15 - 19","1380","Male",2006
"719","6212","15 - 19","1960","Male",2006
"720","6221","15 - 19","915","Male",2006
"721","6222","15 - 19","1500","Male",2006
"722","6223","15 - 19","915","Male",2006
"723","6224","15 - 19","1330","Male",2006
"724","6225","15 - 19","1545","Male",2006
"725","6311","15 - 19","770","Male",2006
"726","6312","15 - 19","785","Male",2006
"727","6313","15 - 19","1540","Male",2006
"728","6314","15 - 19","425","Male",2006
"729","6321","15 - 19","700","Male",2006
"730","6322","15 - 19","720","Male",2006
"731","6323","15 - 19","750","Male",2006
"732","6324","15 - 19","205","Male",2006
"733","6411","15 - 19","1360","Male",2006
"734","6412","15 - 19","2320","Male",2006
"735","6421","15 - 19","1960","Male",2006
"736","6422","15 - 19","2395","Male",2006
"737","6431","15 - 19","1245","Male",2006
"738","6432","15 - 19","900","Male",2006
"739","6511","15 - 19","1675","Male",2006
"740","6512","15 - 19","1755","Male",2006
"741","6521","15 - 19","2220","Male",2006
"742","6522","15 - 19","1020","Male",2006
"743","6523","15 - 19","1825","Male",2006
"744","6524","15 - 19","1285","Male",2006
"745","6531","15 - 19","1850","Male",2006
"746","6532","15 - 19","960","Male",2006
"747","6533","15 - 19","1140","Male",2006
"748","7111","15 - 19","715","Male",2006
"749","7121","15 - 19","685","Male",2006
"750","7131","15 - 19","1060","Male",2006
"751","7141","15 - 19","1615","Male",2006
"752","7142","15 - 19","2015","Male",2006
"753","7143","15 - 19","4095","Male",2006
"754","7151","15 - 19","1270","Male",2006
"755","7152","15 - 19","505","Male",2006
"756","8111","15 - 19","760","Male",2006
"757","8121","15 - 19","955","Male",2006
"758","8131","15 - 19","1440","Male",2006
"759","8141","15 - 19","1555","Male",2006
"760","8151","15 - 19","455","Male",2006
"761","8152","15 - 19","110","Male",2006
"762","9111","15 - 19","100","Male",2006
"763","9121","15 - 19","185","Male",2006
"764","9122","15 - 19","210","Male",2006
"765","9123","15 - 19","1230","Male",2006
"766","9131","15 - 19","225","Male",2006
"767","9141","15 - 19","835","Male",2006
"768","9151","15 - 19","255","Male",2006
"769","9161","15 - 19","195","Male",2006
"770","9171","15 - 19","35","Male",2006
"771","10011","15 - 19","50","Male",2006
"772","10012","15 - 19","60","Male",2006
"773","10013","15 - 19","100","Male",2006
"774","10014","15 - 19","365","Male",2006
"775","11111","15 - 19","495","Male",2006
"776","11112","15 - 19","600","Male",2006
"777","11121","15 - 19","345","Male",2006
"778","11131","15 - 19","70","Male",2006
"779","11132","15 - 19","495","Male",2006
"780","11133","15 - 19","25","Male",2006
"781","11141","15 - 19","485","Male",2006
"782","11211","15 - 19","390","Male",2006
"783","12111","15 - 19","1065","Male",2006
"784","12112","15 - 19","2880","Male",2006
"785","12113","15 - 19","1505","Male",2006
"786","12114","15 - 19","1115","Male",2006
"787","12115","15 - 19","935","Male",2006
"788","12121","15 - 19","1290","Male",2006
"789","12131","15 - 19","685","Male",2006
"790","12132","15 - 19","1820","Male",2006
"791","12141","15 - 19","565","Male",2006
"792","12151","15 - 19","695","Male",2006
"793","12152","15 - 19","620","Male",2006
"794","13111","15 - 19","4510","Male",2006
"795","13112","15 - 19","1865","Male",2006
"796","13113","15 - 19","2625","Male",2006
"797","13114","15 - 19","3255","Male",2006
"798","14111","15 - 19","1500","Male",2006
"799","14112","15 - 19","1450","Male",2006
"800","14113","15 - 19","1980","Male",2006
"801","14114","15 - 19","1415","Male",2006
"802","14121","15 - 19","5015","Male",2006
"803","14122","15 - 19","4305","Male",2006
"804","15111","15 - 19","1110","Male",2006
"805","15121","15 - 19","1330","Male",2006
"806","15131","15 - 19","945","Male",2006
"807","15141","15 - 19","930","Male",2006
"808","15151","15 - 19","3685","Male",2006
"809","15161","15 - 19","4080","Male",2006
"810","15171","15 - 19","5475","Male",2006
"811","16111","15 - 19","3855","Male",2006
"812","16112","15 - 19","2940","Male",2006
"813","16121","15 - 19","1985","Male",2006
"814","16122","15 - 19","3675","Male",2006
"815","16211","15 - 19","1790","Male",2006
"816","16212","15 - 19","2110","Male",2006
"817","16213","15 - 19","3935","Male",2006
"818","16221","15 - 19","3560","Male",2006
"819","16222","15 - 19","2780","Male",2006
"820","16223","15 - 19","505","Male",2006
"821","16231","15 - 19","1415","Male",2006
"822","16311","15 - 19","3950","Male",2006
"823","16321","15 - 19","1860","Male",2006
"824","16331","15 - 19","805","Male",2006
"825","16341","15 - 19","2415","Male",2006
"826","16342","15 - 19","3235","Male",2006
"827","16343","15 - 19","865","Male",2006
"828","17011","15 - 19","335","Male",2006
"829","17012","15 - 19","270","Male",2006
"830","18011","15 - 19","660","Male",2006
"831","1111","20 - 24","635","Male",2006
"832","1121","20 - 24","1125","Male",2006
"833","1131","20 - 24","610","Male",2006
"834","1141","20 - 24","225","Male",2006
"835","1151","20 - 24","1730","Male",2006
"836","1161","20 - 24","495","Male",2006
"837","1171","20 - 24","545","Male",2006
"838","1181","20 - 24","505","Male",2006
"839","2111","20 - 24","1040","Male",2006
"840","2121","20 - 24","825","Male",2006
"841","2131","20 - 24","1675","Male",2006
"842","2141","20 - 24","1995","Male",2006
"843","2151","20 - 24","2600","Male",2006
"844","2161","20 - 24","725","Male",2006
"845","3111","20 - 24","1225","Male",2006
"846","3121","20 - 24","1900","Male",2006
"847","3122","20 - 24","1495","Male",2006
"848","3123","20 - 24","3905","Male",2006
"849","3124","20 - 24","1330","Male",2006
"850","3125","20 - 24","985","Male",2006
"851","3126","20 - 24","2210","Male",2006
"852","3131","20 - 24","2260","Male",2006
"853","3132","20 - 24","2825","Male",2006
"854","3133","20 - 24","2325","Male",2006
"855","3134","20 - 24","700","Male",2006
"856","3141","20 - 24","335","Male",2006
"857","3142","20 - 24","485","Male",2006
"858","4111","20 - 24","470","Male",2006
"859","4121","20 - 24","310","Male",2006
"860","4122","20 - 24","295","Male",2006
"861","4131","20 - 24","685","Male",2006
"862","4141","20 - 24","1815","Male",2006
"863","4151","20 - 24","3040","Male",2006
"864","4152","20 - 24","1340","Male",2006
"865","4161","20 - 24","690","Male",2006
"866","4162","20 - 24","475","Male",2006
"867","4171","20 - 24","2900","Male",2006
"868","4181","20 - 24","2000","Male",2006
"869","4182","20 - 24","730","Male",2006
"870","5111","20 - 24","1370","Male",2006
"871","5121","20 - 24","2675","Male",2006
"872","5131","20 - 24","1100","Male",2006
"873","5141","20 - 24","570","Male",2006
"874","5151","20 - 24","5980","Male",2006
"875","5161","20 - 24","795","Male",2006
"876","5171","20 - 24","370","Male",2006
"877","5181","20 - 24","585","Male",2006
"878","5191","20 - 24","630","Male",2006
"879","6111","20 - 24","2490","Male",2006
"880","6112","20 - 24","2650","Male",2006
"881","6113","20 - 24","1965","Male",2006
"882","6121","20 - 24","1740","Male",2006
"883","6122","20 - 24","2105","Male",2006
"884","6211","20 - 24","1345","Male",2006
"885","6212","20 - 24","2425","Male",2006
"886","6221","20 - 24","1115","Male",2006
"887","6222","20 - 24","1340","Male",2006
"888","6223","20 - 24","1225","Male",2006
"889","6224","20 - 24","2950","Male",2006
"890","6225","20 - 24","4215","Male",2006
"891","6311","20 - 24","1265","Male",2006
"892","6312","20 - 24","1010","Male",2006
"893","6313","20 - 24","2040","Male",2006
"894","6314","20 - 24","515","Male",2006
"895","6321","20 - 24","1620","Male",2006
"896","6322","20 - 24","1855","Male",2006
"897","6323","20 - 24","1810","Male",2006
"898","6324","20 - 24","385","Male",2006
"899","6411","20 - 24","1490","Male",2006
"900","6412","20 - 24","2535","Male",2006
"901","6421","20 - 24","2560","Male",2006
"902","6422","20 - 24","2500","Male",2006
"903","6431","20 - 24","2295","Male",2006
"904","6432","20 - 24","1805","Male",2006
"905","6511","20 - 24","1880","Male",2006
"906","6512","20 - 24","1830","Male",2006
"907","6521","20 - 24","1940","Male",2006
"908","6522","20 - 24","1060","Male",2006
"909","6523","20 - 24","1750","Male",2006
"910","6524","20 - 24","1300","Male",2006
"911","6531","20 - 24","2520","Male",2006
"912","6532","20 - 24","1280","Male",2006
"913","6533","20 - 24","2260","Male",2006
"914","7111","20 - 24","535","Male",2006
"915","7121","20 - 24","515","Male",2006
"916","7131","20 - 24","750","Male",2006
"917","7141","20 - 24","1270","Male",2006
"918","7142","20 - 24","2585","Male",2006
"919","7143","20 - 24","3625","Male",2006
"920","7151","20 - 24","900","Male",2006
"921","7152","20 - 24","370","Male",2006
"922","8111","20 - 24","590","Male",2006
"923","8121","20 - 24","735","Male",2006
"924","8131","20 - 24","1350","Male",2006
"925","8141","20 - 24","1245","Male",2006
"926","8151","20 - 24","395","Male",2006
"927","8152","20 - 24","70","Male",2006
"928","9111","20 - 24","140","Male",2006
"929","9121","20 - 24","175","Male",2006
"930","9122","20 - 24","160","Male",2006
"931","9123","20 - 24","1015","Male",2006
"932","9131","20 - 24","230","Male",2006
"933","9141","20 - 24","800","Male",2006
"934","9151","20 - 24","190","Male",2006
"935","9161","20 - 24","160","Male",2006
"936","9171","20 - 24","20","Male",2006
"937","10011","20 - 24","40","Male",2006
"938","10012","20 - 24","40","Male",2006
"939","10013","20 - 24","80","Male",2006
"940","10014","20 - 24","300","Male",2006
"941","11111","20 - 24","380","Male",2006
"942","11112","20 - 24","410","Male",2006
"943","11121","20 - 24","260","Male",2006
"944","11131","20 - 24","50","Male",2006
"945","11132","20 - 24","465","Male",2006
"946","11133","20 - 24","20","Male",2006
"947","11141","20 - 24","425","Male",2006
"948","11211","20 - 24","320","Male",2006
"949","12111","20 - 24","855","Male",2006
"950","12112","20 - 24","2560","Male",2006
"951","12113","20 - 24","1690","Male",2006
"952","12114","20 - 24","1015","Male",2006
"953","12115","20 - 24","945","Male",2006
"954","12121","20 - 24","1255","Male",2006
"955","12131","20 - 24","690","Male",2006
"956","12132","20 - 24","1835","Male",2006
"957","12141","20 - 24","560","Male",2006
"958","12151","20 - 24","630","Male",2006
"959","12152","20 - 24","540","Male",2006
"960","13111","20 - 24","3525","Male",2006
"961","13112","20 - 24","1620","Male",2006
"962","13113","20 - 24","2940","Male",2006
"963","13114","20 - 24","3145","Male",2006
"964","14111","20 - 24","1095","Male",2006
"965","14112","20 - 24","1085","Male",2006
"966","14113","20 - 24","1840","Male",2006
"967","14114","20 - 24","1130","Male",2006
"968","14121","20 - 24","3735","Male",2006
"969","14122","20 - 24","3265","Male",2006
"970","15111","20 - 24","850","Male",2006
"971","15121","20 - 24","995","Male",2006
"972","15131","20 - 24","745","Male",2006
"973","15141","20 - 24","760","Male",2006
"974","15151","20 - 24","2810","Male",2006
"975","15161","20 - 24","3400","Male",2006
"976","15171","20 - 24","4145","Male",2006
"977","16111","20 - 24","3670","Male",2006
"978","16112","20 - 24","2570","Male",2006
"979","16121","20 - 24","1655","Male",2006
"980","16122","20 - 24","3215","Male",2006
"981","16211","20 - 24","2295","Male",2006
"982","16212","20 - 24","2325","Male",2006
"983","16213","20 - 24","3035","Male",2006
"984","16221","20 - 24","2655","Male",2006
"985","16222","20 - 24","2625","Male",2006
"986","16223","20 - 24","505","Male",2006
"987","16231","20 - 24","1440","Male",2006
"988","16311","20 - 24","2890","Male",2006
"989","16321","20 - 24","1675","Male",2006
"990","16331","20 - 24","575","Male",2006
"991","16341","20 - 24","1925","Male",2006
"992","16342","20 - 24","2445","Male",2006
"993","16343","20 - 24","725","Male",2006
"994","17011","20 - 24","305","Male",2006
"995","17012","20 - 24","155","Male",2006
"996","18011","20 - 24","575","Male",2006
"997","1111","25 - 29","580","Male",2006
"998","1121","25 - 29","1035","Male",2006
"999","1131","25 - 29","550","Male",2006
"1000","1141","25 - 29","205","Male",2006
"1001","1151","25 - 29","1610","Male",2006
"1002","1161","25 - 29","500","Male",2006
"1003","1171","25 - 29","590","Male",2006
"1004","1181","25 - 29","460","Male",2006
"1005","2111","25 - 29","955","Male",2006
"1006","2121","25 - 29","820","Male",2006
"1007","2131","25 - 29","1490","Male",2006
"1008","2141","25 - 29","1950","Male",2006
"1009","2151","25 - 29","2360","Male",2006
"1010","2161","25 - 29","680","Male",2006
"1011","3111","25 - 29","1285","Male",2006
"1012","3121","25 - 29","1475","Male",2006
"1013","3122","25 - 29","1800","Male",2006
"1014","3123","25 - 29","3430","Male",2006
"1015","3124","25 - 29","2065","Male",2006
"1016","3125","25 - 29","1470","Male",2006
"1017","3126","25 - 29","2755","Male",2006
"1018","3131","25 - 29","2715","Male",2006
"1019","3132","25 - 29","2805","Male",2006
"1020","3133","25 - 29","2160","Male",2006
"1021","3134","25 - 29","745","Male",2006
"1022","3141","25 - 29","310","Male",2006
"1023","3142","25 - 29","425","Male",2006
"1024","4111","25 - 29","470","Male",2006
"1025","4121","25 - 29","290","Male",2006
"1026","4122","25 - 29","285","Male",2006
"1027","4131","25 - 29","590","Male",2006
"1028","4141","25 - 29","1670","Male",2006
"1029","4151","25 - 29","2880","Male",2006
"1030","4152","25 - 29","1170","Male",2006
"1031","4161","25 - 29","625","Male",2006
"1032","4162","25 - 29","480","Male",2006
"1033","4171","25 - 29","3255","Male",2006
"1034","4181","25 - 29","2125","Male",2006
"1035","4182","25 - 29","690","Male",2006
"1036","5111","25 - 29","1260","Male",2006
"1037","5121","25 - 29","2735","Male",2006
"1038","5131","25 - 29","1000","Male",2006
"1039","5141","25 - 29","490","Male",2006
"1040","5151","25 - 29","5570","Male",2006
"1041","5161","25 - 29","825","Male",2006
"1042","5171","25 - 29","365","Male",2006
"1043","5181","25 - 29","605","Male",2006
"1044","5191","25 - 29","695","Male",2006
"1045","6111","25 - 29","1475","Male",2006
"1046","6112","25 - 29","2095","Male",2006
"1047","6113","25 - 29","1350","Male",2006
"1048","6121","25 - 29","1860","Male",2006
"1049","6122","25 - 29","2405","Male",2006
"1050","6211","25 - 29","1235","Male",2006
"1051","6212","25 - 29","2630","Male",2006
"1052","6221","25 - 29","1260","Male",2006
"1053","6222","25 - 29","1180","Male",2006
"1054","6223","25 - 29","1305","Male",2006
"1055","6224","25 - 29","2950","Male",2006
"1056","6225","25 - 29","3435","Male",2006
"1057","6311","25 - 29","1635","Male",2006
"1058","6312","25 - 29","1135","Male",2006
"1059","6313","25 - 29","2850","Male",2006
"1060","6314","25 - 29","600","Male",2006
"1061","6321","25 - 29","3020","Male",2006
"1062","6322","25 - 29","3895","Male",2006
"1063","6323","25 - 29","3015","Male",2006
"1064","6324","25 - 29","510","Male",2006
"1065","6411","25 - 29","1650","Male",2006
"1066","6412","25 - 29","2515","Male",2006
"1067","6421","25 - 29","2975","Male",2006
"1068","6422","25 - 29","2500","Male",2006
"1069","6431","25 - 29","3665","Male",2006
"1070","6432","25 - 29","3320","Male",2006
"1071","6511","25 - 29","1900","Male",2006
"1072","6512","25 - 29","2255","Male",2006
"1073","6521","25 - 29","1735","Male",2006
"1074","6522","25 - 29","1145","Male",2006
"1075","6523","25 - 29","1675","Male",2006
"1076","6524","25 - 29","1345","Male",2006
"1077","6531","25 - 29","3560","Male",2006
"1078","6532","25 - 29","1570","Male",2006
"1079","6533","25 - 29","3345","Male",2006
"1080","7111","25 - 29","400","Male",2006
"1081","7121","25 - 29","415","Male",2006
"1082","7131","25 - 29","645","Male",2006
"1083","7141","25 - 29","1165","Male",2006
"1084","7142","25 - 29","2950","Male",2006
"1085","7143","25 - 29","3345","Male",2006
"1086","7151","25 - 29","980","Male",2006
"1087","7152","25 - 29","320","Male",2006
"1088","8111","25 - 29","560","Male",2006
"1089","8121","25 - 29","715","Male",2006
"1090","8131","25 - 29","1115","Male",2006
"1091","8141","25 - 29","1165","Male",2006
"1092","8151","25 - 29","350","Male",2006
"1093","8152","25 - 29","90","Male",2006
