"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"2910","5914","20 - 24","5760","Female",2006
"2911","5921","20 - 24","8010","Female",2006
"2912","5922","20 - 24","18545","Female",2006
"2913","5923","20 - 24","20075","Female",2006
"2914","5931","20 - 24","6280","Female",2006
"2915","5932","20 - 24","23785","Female",2006
"2916","5933","20 - 24","7140","Female",2006
"2917","5941","20 - 24","11895","Female",2006
"2918","5942","20 - 24","6290","Female",2006
"2919","5943","20 - 24","2535","Female",2006
"2920","5951","20 - 24","1965","Female",2006
"2921","5952","20 - 24","4445","Female",2006
"2922","5953","20 - 24","2260","Female",2006
"2923","6001","20 - 24","915","Female",2006
"2924","6101","20 - 24","1550","Female",2006
"2925","6201","20 - 24","1235","Female",2006
"2926","1011","25 - 29","9280","Female",2006
"2927","1012","25 - 29","2160","Female",2006
"2928","1013","25 - 29","1865","Female",2006
"2929","1014","25 - 29","1080","Female",2006
"2930","1100","25 - 29","3875","Female",2006
"2931","1211","25 - 29","1270","Female",2006
"2932","1212","25 - 29","1515","Female",2006
"2933","1223","25 - 29","1965","Female",2006
"2934","1234","25 - 29","1940","Female",2006
"2935","1235","25 - 29","675","Female",2006
"2936","1246","25 - 29","1175","Female",2006
"2937","1247","25 - 29","1015","Female",2006
"2938","1258","25 - 29","2955","Female",2006
"2939","1269","25 - 29","14135","Female",2006
"2940","1301","25 - 29","6160","Female",2006
"2941","1302","25 - 29","5040","Female",2006
"2942","1303","25 - 29","5270","Female",2006
"2943","1304","25 - 29","1355","Female",2006
"2944","1305","25 - 29","590","Female",2006
"2945","1306","25 - 29","1925","Female",2006
"2946","1307","25 - 29","1150","Female",2006
"2947","2401","25 - 29","5295","Female",2006
"2948","2402","25 - 29","7750","Female",2006
"2949","2403","25 - 29","22815","Female",2006
"2950","2404","25 - 29","13810","Female",2006
"2951","2405","25 - 29","9260","Female",2006
"2952","2406","25 - 29","78205","Female",2006
"2953","2407","25 - 29","10740","Female",2006
"2954","2408","25 - 29","4185","Female",2006
"2955","2409","25 - 29","2730","Female",2006
"2956","2410","25 - 29","455","Female",2006
"2957","2411","25 - 29","2100","Female",2006
"2958","2412","25 - 29","11995","Female",2006
"2959","2413","25 - 29","10900","Female",2006
"2960","2414","25 - 29","12160","Female",2006
"2961","2415","25 - 29","14195","Female",2006
"2962","2416","25 - 29","39920","Female",2006
"2963","2417","25 - 29","425","Female",2006
"2964","2418","25 - 29","575","Female",2006
"2965","3526","25 - 29","2840","Female",2006
"2966","3527","25 - 29","3655","Female",2006
"2967","3530","25 - 29","15640","Female",2006
"2968","3531","25 - 29","2215","Female",2006
"2969","3533","25 - 29","3425","Female",2006
"2970","3534","25 - 29","2390","Female",2006
"2971","3535","25 - 29","3450","Female",2006
"2972","3536","25 - 29","12340","Female",2006
"2973","3537","25 - 29","15530","Female",2006
"2974","3538","25 - 29","3830","Female",2006
"2975","3539","25 - 29","1380","Female",2006
"2976","3540","25 - 29","2745","Female",2006
"2977","3541","25 - 29","5630","Female",2006
"2978","3542","25 - 29","3235","Female",2006
"2979","3543","25 - 29","3385","Female",2006
"2980","3544","25 - 29","14240","Female",2006
"2981","3546","25 - 29","11330","Female",2006
"2982","3547","25 - 29","2950","Female",2006
"2983","3549","25 - 29","2170","Female",2006
"2984","3551","25 - 29","27460","Female",2006
"2985","3552","25 - 29","2740","Female",2006
"2986","3553","25 - 29","41055","Female",2006
"2987","3554","25 - 29","2160","Female",2006
"2988","3555","25 - 29","3330","Female",2006
"2989","3556","25 - 29","2165","Female",2006
"2990","3557","25 - 29","2525","Female",2006
"2991","3558","25 - 29","4560","Female",2006
"2992","3560","25 - 29","12265","Female",2006
"2993","3561","25 - 29","5280","Female",2006
"2994","3562","25 - 29","4330","Female",2006
"2995","3563","25 - 29","750","Female",2006
"2996","3565","25 - 29","16380","Female",2006
"2997","3566","25 - 29","7445","Female",2006
"2998","3568","25 - 29","12370","Female",2006
"2999","3570","25 - 29","25910","Female",2006
"3000","3595","25 - 29","99900","Female",2006
"3001","4601","25 - 29","22290","Female",2006
"3002","4602","25 - 29","4185","Female",2006
"3003","4603","25 - 29","2445","Female",2006
"3004","4604","25 - 29","2390","Female",2006
"3005","4605","25 - 29","4375","Female",2006
"3006","4701","25 - 29","1390","Female",2006
"3007","4702","25 - 29","1330","Female",2006
"3008","4703","25 - 29","970","Female",2006
"3009","4704","25 - 29","8030","Female",2006
"3010","4705","25 - 29","1170","Female",2006
"3011","4706","25 - 29","9945","Female",2006
"3012","4707","25 - 29","910","Female",2006
"3013","4708","25 - 29","895","Female",2006
"3014","4709","25 - 29","1915","Female",2006
"3015","4710","25 - 29","2015","Female",2006
"3016","4711","25 - 29","645","Female",2006
"3017","4712","25 - 29","380","Female",2006
"3018","4713","25 - 29","115","Female",2006
"3019","4831","25 - 29","8410","Female",2006
"3020","4832","25 - 29","46240","Female",2006
"3021","4833","25 - 29","12405","Female",2006
"3022","4834","25 - 29","38620","Female",2006
"3023","4835","25 - 29","13090","Female",2006
"3024","5911","25 - 29","1820","Female",2006
"3025","5912","25 - 29","1565","Female",2006
"3026","5913","25 - 29","7325","Female",2006
"3027","5914","25 - 29","4805","Female",2006
"3028","5921","25 - 29","7510","Female",2006
"3029","5922","25 - 29","17145","Female",2006
"3030","5923","25 - 29","19105","Female",2006
"3031","5931","25 - 29","5350","Female",2006
"3032","5932","25 - 29","27555","Female",2006
"3033","5933","25 - 29","6240","Female",2006
"3034","5941","25 - 29","10260","Female",2006
"3035","5942","25 - 29","5330","Female",2006
"3036","5943","25 - 29","2365","Female",2006
"3037","5951","25 - 29","1755","Female",2006
"3038","5952","25 - 29","4005","Female",2006
"3039","5953","25 - 29","2120","Female",2006
"3040","6001","25 - 29","930","Female",2006
"3041","6101","25 - 29","1680","Female",2006
"3042","6201","25 - 29","1240","Female",2006
"3043","1011","30 - 34","9900","Female",2006
"3044","1012","30 - 34","2840","Female",2006
"3045","1013","30 - 34","2280","Female",2006
"3046","1014","30 - 34","1280","Female",2006
"3047","1100","30 - 34","4075","Female",2006
"3048","1211","30 - 34","1550","Female",2006
"3049","1212","30 - 34","1765","Female",2006
"3050","1223","30 - 34","2280","Female",2006
"3051","1234","30 - 34","2280","Female",2006
"3052","1235","30 - 34","865","Female",2006
"3053","1246","30 - 34","1365","Female",2006
"3054","1247","30 - 34","1170","Female",2006
"3055","1258","30 - 34","3330","Female",2006
"3056","1269","30 - 34","14105","Female",2006
"3057","1301","30 - 34","6535","Female",2006
"3058","1302","30 - 34","5525","Female",2006
"3059","1303","30 - 34","5555","Female",2006
"3060","1304","30 - 34","1435","Female",2006
"3061","1305","30 - 34","715","Female",2006
"3062","1306","30 - 34","2390","Female",2006
"3063","1307","30 - 34","1500","Female",2006
"3064","2401","30 - 34","5090","Female",2006
"3065","2402","30 - 34","6975","Female",2006
"3066","2403","30 - 34","18935","Female",2006
"3067","2404","30 - 34","12465","Female",2006
"3068","2405","30 - 34","8265","Female",2006
"3069","2406","30 - 34","68200","Female",2006
"3070","2407","30 - 34","11250","Female",2006
"3071","2408","30 - 34","4005","Female",2006
"3072","2409","30 - 34","2875","Female",2006
"3073","2410","30 - 34","475","Female",2006
"3074","2411","30 - 34","2330","Female",2006
"3075","2412","30 - 34","11240","Female",2006
"3076","2413","30 - 34","11635","Female",2006
"3077","2414","30 - 34","12915","Female",2006
"3078","2415","30 - 34","15695","Female",2006
"3079","2416","30 - 34","41110","Female",2006
"3080","2417","30 - 34","405","Female",2006
"3081","2418","30 - 34","620","Female",2006
"3082","3526","30 - 34","2860","Female",2006
"3083","3527","30 - 34","3845","Female",2006
"3084","3530","30 - 34","18150","Female",2006
"3085","3531","30 - 34","2645","Female",2006
"3086","3533","30 - 34","3495","Female",2006
"3087","3534","30 - 34","2700","Female",2006
"3088","3535","30 - 34","3915","Female",2006
"3089","3536","30 - 34","15685","Female",2006
"3090","3537","30 - 34","15685","Female",2006
"3091","3538","30 - 34","4065","Female",2006
"3092","3539","30 - 34","1420","Female",2006
"3093","3540","30 - 34","2985","Female",2006
"3094","3541","30 - 34","5235","Female",2006
"3095","3542","30 - 34","3260","Female",2006
"3096","3543","30 - 34","4465","Female",2006
"3097","3544","30 - 34","13485","Female",2006
"3098","3546","30 - 34","12230","Female",2006
"3099","3547","30 - 34","3150","Female",2006
"3100","3549","30 - 34","2235","Female",2006
"3101","3551","30 - 34","28835","Female",2006
"3102","3552","30 - 34","3010","Female",2006
"3103","3553","30 - 34","44070","Female",2006
"3104","3554","30 - 34","2115","Female",2006
"3105","3555","30 - 34","3245","Female",2006
"3106","3556","30 - 34","2305","Female",2006
"3107","3557","30 - 34","2775","Female",2006
"3108","3558","30 - 34","5450","Female",2006
"3109","3560","30 - 34","14310","Female",2006
"3110","3561","30 - 34","5625","Female",2006
"3111","3562","30 - 34","4700","Female",2006
"3112","3563","30 - 34","900","Female",2006
"3113","3565","30 - 34","16960","Female",2006
"3114","3566","30 - 34","8280","Female",2006
"3115","3568","30 - 34","13685","Female",2006
"3116","3570","30 - 34","30425","Female",2006
"3117","3595","30 - 34","101635","Female",2006
"3118","4601","30 - 34","21320","Female",2006
"3119","4602","30 - 34","4360","Female",2006
"3120","4603","30 - 34","2960","Female",2006
"3121","4604","30 - 34","2395","Female",2006
"3122","4605","30 - 34","4690","Female",2006
"3123","4701","30 - 34","1340","Female",2006
"3124","4702","30 - 34","1315","Female",2006
"3125","4703","30 - 34","1020","Female",2006
"3126","4704","30 - 34","7360","Female",2006
"3127","4705","30 - 34","1240","Female",2006
"3128","4706","30 - 34","8730","Female",2006
"3129","4707","30 - 34","1065","Female",2006
"3130","4708","30 - 34","1015","Female",2006
"3131","4709","30 - 34","2090","Female",2006
"3132","4710","30 - 34","2000","Female",2006
"3133","4711","30 - 34","680","Female",2006
"3134","4712","30 - 34","375","Female",2006
"3135","4713","30 - 34","110","Female",2006
"3136","4831","30 - 34","7625","Female",2006
"3137","4832","30 - 34","47080","Female",2006
"3138","4833","30 - 34","12280","Female",2006
"3139","4834","30 - 34","35880","Female",2006
"3140","4835","30 - 34","13030","Female",2006
"3141","5911","30 - 34","2045","Female",2006
"3142","5912","30 - 34","2010","Female",2006
"3143","5913","30 - 34","7800","Female",2006
"3144","5914","30 - 34","5265","Female",2006
"3145","5921","30 - 34","7885","Female",2006
"3146","5922","30 - 34","18945","Female",2006
"3147","5923","30 - 34","20445","Female",2006
"3148","5931","30 - 34","5485","Female",2006
"3149","5932","30 - 34","26655","Female",2006
"3150","5933","30 - 34","7325","Female",2006
"3151","5941","30 - 34","9970","Female",2006
"3152","5942","30 - 34","5840","Female",2006
"3153","5943","30 - 34","2945","Female",2006
"3154","5951","30 - 34","2290","Female",2006
"3155","5952","30 - 34","4515","Female",2006
"3156","5953","30 - 34","2180","Female",2006
"3157","6001","30 - 34","1105","Female",2006
"3158","6101","30 - 34","1575","Female",2006
"3159","6201","30 - 34","1065","Female",2006
"3160","1011","35 - 39","11060","Female",2006
"3161","1012","35 - 39","3610","Female",2006
"3162","1013","35 - 39","2870","Female",2006
"3163","1014","35 - 39","1570","Female",2006
"3164","1100","35 - 39","4490","Female",2006
"3165","1211","35 - 39","1830","Female",2006
"3166","1212","35 - 39","2050","Female",2006
"3167","1223","35 - 39","2690","Female",2006
"3168","1234","35 - 39","2570","Female",2006
"3169","1235","35 - 39","995","Female",2006
"3170","1246","35 - 39","1490","Female",2006
"3171","1247","35 - 39","1340","Female",2006
"3172","1258","35 - 39","3725","Female",2006
"3173","1269","35 - 39","14985","Female",2006
"3174","1301","35 - 39","6645","Female",2006
"3175","1302","35 - 39","5970","Female",2006
"3176","1303","35 - 39","5770","Female",2006
"3177","1304","35 - 39","1625","Female",2006
"3178","1305","35 - 39","895","Female",2006
"3179","1306","35 - 39","2840","Female",2006
"3180","1307","35 - 39","1565","Female",2006
"3181","2401","35 - 39","5385","Female",2006
"3182","2402","35 - 39","7285","Female",2006
"3183","2403","35 - 39","19960","Female",2006
"3184","2404","35 - 39","13590","Female",2006
"3185","2405","35 - 39","8850","Female",2006
"3186","2406","35 - 39","66645","Female",2006
"3187","2407","35 - 39","12585","Female",2006
"3188","2408","35 - 39","4565","Female",2006
"3189","2409","35 - 39","3295","Female",2006
"3190","2410","35 - 39","485","Female",2006
"3191","2411","35 - 39","2855","Female",2006
"3192","2412","35 - 39","11840","Female",2006
"3193","2413","35 - 39","13660","Female",2006
"3194","2414","35 - 39","14675","Female",2006
"3195","2415","35 - 39","18375","Female",2006
"3196","2416","35 - 39","46780","Female",2006
"3197","2417","35 - 39","340","Female",2006
"3198","2418","35 - 39","495","Female",2006
"3199","3526","35 - 39","3355","Female",2006
"3200","3527","35 - 39","4130","Female",2006
"3201","3530","35 - 39","22055","Female",2006
"3202","3531","35 - 39","2895","Female",2006
"3203","3533","35 - 39","4290","Female",2006
"3204","3534","35 - 39","3315","Female",2006
"3205","3535","35 - 39","4750","Female",2006
"3206","3536","35 - 39","18290","Female",2006
"3207","3537","35 - 39","17740","Female",2006
"3208","3538","35 - 39","4700","Female",2006
"3209","3539","35 - 39","1665","Female",2006
"3210","3540","35 - 39","3295","Female",2006
"3211","3541","35 - 39","5990","Female",2006
"3212","3542","35 - 39","3660","Female",2006
"3213","3543","35 - 39","5290","Female",2006
"3214","3544","35 - 39","14405","Female",2006
"3215","3546","35 - 39","14180","Female",2006
"3216","3547","35 - 39","3635","Female",2006
"3217","3549","35 - 39","2555","Female",2006
"3218","3551","35 - 39","30610","Female",2006
"3219","3552","35 - 39","3345","Female",2006
"3220","3553","35 - 39","49265","Female",2006
"3221","3554","35 - 39","2270","Female",2006
"3222","3555","35 - 39","3885","Female",2006
"3223","3556","35 - 39","2695","Female",2006
"3224","3557","35 - 39","2970","Female",2006
"3225","3558","35 - 39","6375","Female",2006
"3226","3560","35 - 39","17045","Female",2006
"3227","3561","35 - 39","6310","Female",2006
"3228","3562","35 - 39","5375","Female",2006
"3229","3563","35 - 39","985","Female",2006
"3230","3565","35 - 39","18030","Female",2006
"3231","3566","35 - 39","9235","Female",2006
"3232","3568","35 - 39","14380","Female",2006
"3233","3570","35 - 39","37045","Female",2006
"3234","3595","35 - 39","103585","Female",2006
"3235","4601","35 - 39","21800","Female",2006
"3236","4602","35 - 39","4460","Female",2006
"3237","4603","35 - 39","3805","Female",2006
"3238","4604","35 - 39","2355","Female",2006
"3239","4605","35 - 39","5045","Female",2006
"3240","4701","35 - 39","1430","Female",2006
"3241","4702","35 - 39","1465","Female",2006
"3242","4703","35 - 39","1140","Female",2006
"3243","4704","35 - 39","7380","Female",2006
"3244","4705","35 - 39","1485","Female",2006
"3245","4706","35 - 39","8750","Female",2006
"3246","4707","35 - 39","1035","Female",2006
"3247","4708","35 - 39","1115","Female",2006
"3248","4709","35 - 39","2285","Female",2006
"3249","4710","35 - 39","1980","Female",2006
"3250","4711","35 - 39","625","Female",2006
"3251","4712","35 - 39","380","Female",2006
"3252","4713","35 - 39","115","Female",2006
"3253","4831","35 - 39","7985","Female",2006
"3254","4832","35 - 39","47525","Female",2006
"3255","4833","35 - 39","13215","Female",2006
"3256","4834","35 - 39","36825","Female",2006
"3257","4835","35 - 39","12915","Female",2006
"3258","5911","35 - 39","2390","Female",2006
"3259","5912","35 - 39","2360","Female",2006
"3260","5913","35 - 39","9190","Female",2006
"3261","5914","35 - 39","6395","Female",2006
"3262","5921","35 - 39","8950","Female",2006
"3263","5922","35 - 39","22785","Female",2006
"3264","5923","35 - 39","23290","Female",2006
"3265","5931","35 - 39","6935","Female",2006
"3266","5932","35 - 39","26110","Female",2006
"3267","5933","35 - 39","9315","Female",2006
"3268","5941","35 - 39","11265","Female",2006
"3269","5942","35 - 39","7240","Female",2006
"3270","5943","35 - 39","3455","Female",2006
"3271","5951","35 - 39","2635","Female",2006
